nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
281,CMAC HUANCAYO,Junin,Chupaca,Chupaca,194,4649.946650000001,155.46460000000002,4805.41125,6102.84502,40.77642,6143.621440000001,10949.03269,41233.71478,0.0,41233.71478,2024-03-31
282,CMAC HUANCAYO,Junin,Concepcion,Concepcion,21,12533.9843,269.51581,12803.500109999999,33229.99322,412.49298999999996,33642.48621,46445.98632,55499.65904,0.0,55499.65904,2024-03-31
283,CMAC HUANCAYO,Junin,Huancayo,Chilca,18,28188.495179999998,843.21983,29031.71501,56286.16515,441.51306,56727.67821,85759.39322,78169.38004999999,0.0,78169.38004999999,2024-03-31
284,CMAC HUANCAYO,Junin,Huancayo,Chilca,54,16617.27679,575.25383,17192.53062,38136.96684,828.58824,38965.55508,56158.0857,62642.56951,0.0,62642.56951,2024-03-31
285,CMAC HUANCAYO,Junin,Huancayo,El Tambo,12,31829.192280000003,1621.5229,33450.71518,89766.75205,1635.7750700000001,91402.52712,124853.2423,70509.23442000001,0.0,70509.23442000001,2024-03-31
286,CMAC HUANCAYO,Junin,Huancayo,El Tambo,17,16316.75102,483.725,16800.47602,52862.09126,792.59391,53654.685170000004,70455.16119,77055.32208,182.23256,77237.55464,2024-03-31
287,CMAC HUANCAYO,Junin,Huancayo,El Tambo,40,14720.3035,397.40237,15117.70587,50709.11492,416.42645,51125.54137,66243.24724,70562.89456,0.0,70562.89456,2024-03-31
288,CMAC HUANCAYO,Junin,Huancayo,El Tambo,76,10684.557490000001,323.30319000000003,11007.86068,45863.89263,324.79426,46188.68689,57196.54757,66439.38261,0.0,66439.38261,2024-03-31
289,CMAC HUANCAYO,Junin,Huancayo,El Tambo,118,8201.61707,284.08275,8485.69982,28359.7074,268.91621000000004,28628.62361,37114.32343,73667.3288,0.0,73667.3288,2024-03-31
290,CMAC HUANCAYO,Junin,Huancayo,Huancayo,1,57630.58332,180.42267,57811.005990000005,6081.22985,0.0,6081.22985,63892.23584,0.0,0.0,0.0,2024-03-31
291,CMAC HUANCAYO,Junin,Huancayo,Huancayo,2,103281.51237000001,8477.47977,111758.99214,368939.46542,6260.6447800000005,375200.1102,486959.10234,213736.54937,598.25263,214334.802,2024-03-31
292,CMAC HUANCAYO,Junin,Huancayo,Huancayo,8,24648.474710000002,436.52834,25085.00305,50046.51912,374.33099,50420.85011,75505.85316,88677.66247,0.0,88677.66247,2024-03-31
293,CMAC HUANCAYO,Junin,Huancayo,Huancayo,35,32080.783199999998,2059.39998,34140.18318,110600.7792,1217.93824,111818.71744,145958.90062,81833.9,0.0,81833.9,2024-03-31
294,CMAC HUANCAYO,Junin,Huancayo,Huancayo,64,13017.9232,268.63818,13286.561380000001,20224.306559999997,149.96137,20374.267929999998,33660.82931,68557.12706999999,0.0,68557.12706999999,2024-03-31
295,CMAC HUANCAYO,Junin,Huancayo,Huancayo,78,16899.17353,819.86934,17719.04287,56316.19598,773.98997,57090.18595000001,74809.22881999999,73235.81733,0.0,73235.81733,2024-03-31
296,CMAC HUANCAYO,Junin,Huancayo,Huancayo,113,10697.1561,270.21636,10967.37246,20743.849449999998,123.93674,20867.786190000003,31835.158649999998,48611.686649999996,0.0,48611.686649999996,2024-03-31
297,CMAC HUANCAYO,Junin,Huancayo,Huancayo,120,6594.41554,142.22878,6736.64432,37293.13702,54.328120000000006,37347.46514,44084.10946,50982.26886,0.0,50982.26886,2024-03-31
298,CMAC HUANCAYO,Junin,Huancayo,Pilcomayo,95,10523.03698,355.25668,10878.29366,15581.44076,47.813480000000006,15629.25424,26507.547899999998,43663.347630000004,0.0,43663.347630000004,2024-03-31
299,CMAC HUANCAYO,Junin,Huancayo,San Jeronimo de Tunan,103,7673.195839999999,327.04045,8000.23629,19640.322989999997,15.84403,19656.16702,27656.403309999998,38686.19234,0.0,38686.19234,2024-03-31
300,CMAC HUANCAYO,Junin,Huancayo,Huayucachi,111,5779.70355,104.67657000000001,5884.38012,14482.987720000001,179.75954000000002,14662.74726,20547.127379999998,29465.840210000002,0.0,29465.840210000002,2024-03-31
301,CMAC HUANCAYO,Junin,Huancayo,Sapallanga,225,2242.8056800000004,0.0,2242.8056800000004,2306.56566,0.0,2306.56566,4549.37134,21948.97237,0.0,21948.97237,2024-03-31
302,CMAC HUANCAYO,Junin,Jauja,Jauja,9,16977.46941,694.01419,17671.483600000003,60534.20465,578.39989,61112.60454,78784.08814,59442.242079999996,0.0,59442.242079999996,2024-03-31
303,CMAC HUANCAYO,Junin,Jauja,Jauja,190,8438.480220000001,33.80785,8472.28807,13875.720519999999,47.7502,13923.470720000001,22395.75879,40489.82064,0.0,40489.82064,2024-03-31
304,CMAC HUANCAYO,Junin,Junin,Junin,67,5478.93594,261.92046,5740.856400000001,13840.629060000001,114.09698,13954.72604,19695.582440000002,26714.30204,0.0,26714.30204,2024-03-31
305,CMAC HUANCAYO,Junin,Junin,Carhuamayo,77,2467.6801600000003,139.83721,2607.51737,7394.106769999999,111.93061,7506.03738,10113.55475,20900.8486,0.0,20900.8486,2024-03-31
306,CMAC HUANCAYO,Junin,Satipo,Pangoa,52,10469.742400000001,73.34101,10543.08341,6000.366940000001,0.56291,6000.9298499999995,16544.01326,46504.18439,0.0,46504.18439,2024-03-31
307,CMAC HUANCAYO,Junin,Satipo,Satipo,10,19335.31456,223.59762,19558.91218,22129.53416,39.29885,22168.833010000002,41727.745189999994,61793.71863,0.0,61793.71863,2024-03-31
308,CMAC HUANCAYO,Junin,Satipo,Mazamari,71,9353.91216,129.86401,9483.77617,4131.01602,0.0,4131.01602,13614.79219,40746.84364,0.0,40746.84364,2024-03-31
309,CMAC HUANCAYO,Junin,Tarma,Tarma,3,14376.63451,518.13401,14894.76852,51499.99852,265.02599,51765.024509999996,66659.79303,68342.70115000001,0.0,68342.70115000001,2024-03-31
310,CMAC HUANCAYO,Junin,Tarma,Tarma,153,4221.48563,201.30111,4422.7867400000005,13474.6659,463.41096000000005,13938.07686,18360.8636,35301.94365,0.0,35301.94365,2024-03-31
311,CMAC HUANCAYO,Junin,Yauli,Santa Rosa de Sacco,5,5879.62704,205.91485,6085.5418899999995,41919.18208,457.01971999999995,42376.201799999995,48461.743689999996,32190.38509,172.34272,32362.72781,2024-03-31
312,CMAC HUANCAYO,La Libertad,Chepen,Chepen,226,176.78260999999998,0.0,176.78260999999998,103.8,0.0,103.8,280.58261,1396.57848,0.0,1396.57848,2024-03-31
313,CMAC HUANCAYO,La Libertad,Sanchez Carrion,Huamachuco,156,1985.99176,11.76193,1997.75369,4324.029320000001,0.00491,4324.03423,6321.78792,58187.86774,0.0,58187.86774,2024-03-31
314,CMAC HUANCAYO,La Libertad,Trujillo,El Porvenir,173,1485.43588,44.67378,1530.1096599999998,2363.169,3.37048,2366.53948,3896.64914,32998.93902,0.0,32998.93902,2024-03-31
315,CMAC HUANCAYO,La Libertad,Trujillo,La Esperanza,149,1249.67644,44.05901,1293.73545,9807.65366,44.52733,9852.18099,11145.916439999999,30267.07459,0.0,30267.07459,2024-03-31
316,CMAC HUANCAYO,La Libertad,Trujillo,Trujillo,125,3947.4005,60.77803,4008.1785299999997,12236.326570000001,2.9192600000000004,12239.24583,16247.424359999999,45276.447270000004,0.0,45276.447270000004,2024-03-31
317,CMAC HUANCAYO,La Libertad,Trujillo,Trujillo,222,446.23732,80.16967,526.40699,1877.0851599999999,0.0,1877.0851599999999,2403.49215,7172.60249,0.0,7172.60249,2024-03-31
318,CMAC HUANCAYO,La Libertad,Trujillo,Huanchaco,234,456.42474,0.06503,456.48977,172.73646,0.0,172.73646,629.22623,5901.11885,0.0,5901.11885,2024-03-31
319,CMAC HUANCAYO,La Libertad,Viru,Viru,228,368.10942,0.18891,368.29833,219.91418,0.0,219.91418,588.2125100000001,3680.23134,0.0,3680.23134,2024-03-31
320,CMAC HUANCAYO,Lambayeque,Chiclayo,Chiclayo,128,3940.10629,97.57066,4037.67695,11131.83159,131.83898000000002,11263.67057,15301.34752,63341.05408,0.0,63341.05408,2024-03-31
321,CMAC HUANCAYO,Lambayeque,Chiclayo,Chiclayo,200,890.6558,0.88819,891.54399,4480.090990000001,136.6365,4616.72749,5508.27148,9451.04865,0.0,9451.04865,2024-03-31
322,CMAC HUANCAYO,Lambayeque,Chiclayo,Jose Leonardo Ortiz,181,1239.0903799999999,0.03781,1239.12819,2412.10204,34.01271,2446.11475,3685.24294,31398.0542,0.0,31398.0542,2024-03-31
323,CMAC HUANCAYO,Lambayeque,Lambayeque,Lambayeque,223,300.0485,0.0,300.0485,773.62,0.0,773.62,1073.6685,5621.925139999999,0.0,5621.925139999999,2024-03-31
324,CMAC HUANCAYO,Lambayeque,Lambayeque,Olmos,230,129.84044,0.0044599999999999996,129.8449,56.28653,0.0,56.28653,186.13143,1603.2920900000001,0.0,1603.2920900000001,2024-03-31
325,CMAC HUANCAYO,Lima,Barranca,Barranca,47,4624.1203,106.55613000000001,4730.6764299999995,13350.03287,10.45316,13360.48603,18091.16246,45749.899359999996,0.0,45749.899359999996,2024-03-31
326,CMAC HUANCAYO,Lima,Barranca,Paramonga,107,2703.6709,48.68498,2752.35588,6496.47754,10.762120000000001,6507.23966,9259.595539999998,26467.348530000003,0.0,26467.348530000003,2024-03-31
327,CMAC HUANCAYO,Lima,Cañete,Chilca,229,406.53785,3.14123,409.67908,529.3746600000001,0.0,529.3746600000001,939.05374,1796.41052,0.0,1796.41052,2024-03-31
328,CMAC HUANCAYO,Lima,Cañete,Imperial,160,1526.1966699999998,20.36393,1546.5606,6608.8868,0.0,6608.8868,8155.4474,32267.96542,0.0,32267.96542,2024-03-31
329,CMAC HUANCAYO,Lima,Cañete,Mala,201,1072.4617,2.9188899999999998,1075.38059,4949.08853,0.0,4949.08853,6024.46912,11173.189890000001,0.0,11173.189890000001,2024-03-31
330,CMAC HUANCAYO,Lima,Cañete,San Vicente de Cañete,43,3840.11387,36.71094,3876.82481,11392.290519999999,47.96138,11440.251900000001,15317.076710000001,34559.47691,5.21784,34564.69475,2024-03-31
331,CMAC HUANCAYO,Lima,Huaral,Huaral,46,5564.67768,263.8904,5828.56808,22557.0684,28.19757,22585.26597,28413.83405,50297.26257,0.0,50297.26257,2024-03-31
332,CMAC HUANCAYO,Lima,Huaral,Chancay,168,2574.22657,39.30632,2613.53289,9456.221800000001,0.00123,9456.22303,12069.75592,30268.367899999997,0.0,30268.367899999997,2024-03-31
333,CMAC HUANCAYO,Lima,Huaura,Huacho,41,7083.050679999999,241.71562,7324.7663,28765.21295,90.11739999999999,28855.33035,36180.09665,57153.918509999996,0.0,57153.918509999996,2024-03-31
334,CMAC HUANCAYO,Lima,Huaura,Huaura,158,2703.4215,173.59691,2877.01841,5394.4546900000005,0.0,5394.4546900000005,8271.4731,32373.522350000003,0.0,32373.522350000003,2024-03-31
335,CMAC HUANCAYO,Lima,Lima,Ate,15,13409.36197,606.83326,14016.195230000001,84121.35084999999,820.43329,84941.78414,98957.97937,55914.9985,36.34572,55951.34422,2024-03-31
336,CMAC HUANCAYO,Lima,Lima,Ate,22,12923.66237,853.35049,13777.012859999999,58216.673579999995,293.15861,58509.83219,72286.84505,69530.62090000001,0.0,69530.62090000001,2024-03-31
337,CMAC HUANCAYO,Lima,Lima,Ate,58,5275.32005,137.64512,5412.9651699999995,23602.20864,132.78707,23734.99571,29147.96088,50827.98795,0.0,50827.98795,2024-03-31
338,CMAC HUANCAYO,Lima,Lima,Ate,101,7603.06801,622.6606700000001,8225.72868,36014.0853,138.86228,36152.94758,44378.67626,34214.07028,0.0,34214.07028,2024-03-31
339,CMAC HUANCAYO,Lima,Lima,Ate,164,3849.9551800000004,398.43731,4248.39249,23565.837809999997,75.81053999999999,23641.648350000003,27890.04084,38190.51365,0.0,38190.51365,2024-03-31
340,CMAC HUANCAYO,Lima,Lima,Ate,163,5022.01688,214.27399,5236.29087,27991.7533,107.08167,28098.83497,33335.12584,42056.36161,0.0,42056.36161,2024-03-31
341,CMAC HUANCAYO,Lima,Lima,Ate,224,571.8464,9.49001,581.33641,1598.70167,44.616,1643.31767,2224.6540800000002,2451.95808,0.0,2451.95808,2024-03-31
342,CMAC HUANCAYO,Lima,Lima,Carabayllo,62,5442.99678,161.47125,5604.46803,23694.97541,49.18743,23744.16284,29348.63087,53455.20851,0.0,53455.20851,2024-03-31
343,CMAC HUANCAYO,Lima,Lima,Carabayllo,170,2499.06216,143.92289000000002,2642.98505,20476.923629999998,96.73403,20573.65766,23216.64271,32804.70167,0.0,32804.70167,2024-03-31
344,CMAC HUANCAYO,Lima,Lima,Carabayllo,186,2002.12933,16.41813,2018.54746,3870.03554,0.0,3870.03554,5888.583,22303.64158,0.0,22303.64158,2024-03-31
345,CMAC HUANCAYO,Lima,Lima,Comas,42,6261.38237,645.8476800000001,6907.23005,49213.60817,725.24981,49938.85797999999,56846.08803,37381.47402,0.0,37381.47402,2024-03-31
346,CMAC HUANCAYO,Lima,Lima,Comas,211,627.64277,6.08763,633.7304,3506.34225,0.0,3506.34225,4140.07265,9938.30882,0.0,9938.30882,2024-03-31
347,CMAC HUANCAYO,Lima,Lima,Comas,171,2145.04572,95.18548,2240.2312,17100.9439,39.60975,17140.553649999998,19380.78485,24965.972879999998,0.0,24965.972879999998,2024-03-31
348,CMAC HUANCAYO,Lima,Lima,Comas,221,965.48363,14.533290000000001,980.01692,2574.39677,18.59,2592.98677,3573.00369,14917.78333,0.0,14917.78333,2024-03-31
349,CMAC HUANCAYO,Lima,Lima,Jesus Maria,214,1764.07602,156.64157,1920.71759,19552.18249,46.99533,19599.17782,21519.89541,13074.12584,0.0,13074.12584,2024-03-31
350,CMAC HUANCAYO,Lima,Lima,La Molina,219,1238.72305,83.43199,1322.15504,19924.5324,36.82612,19961.358519999998,21283.51356,11166.969070000001,0.0,11166.969070000001,2024-03-31
351,CMAC HUANCAYO,Lima,Lima,Lima,51,9442.40304,602.37928,10044.78232,73611.6394,504.39433,74116.03373000001,84160.81605,37013.5029,3718.0,40731.5029,2024-03-31
352,CMAC HUANCAYO,Lima,Lima,Lima,140,4977.18606,371.70165999999995,5348.88772,62221.85721,217.70060999999998,62439.55782,67788.44554,28823.847260000002,0.0,28823.847260000002,2024-03-31
353,CMAC HUANCAYO,Lima,Lima,Lince,180,4774.35175,722.7057,5497.05745,60380.40098,267.33283,60647.733810000005,66144.79126,15566.180199999999,0.0,15566.180199999999,2024-03-31
354,CMAC HUANCAYO,Lima,Lima,Los Olivos,39,9993.72227,1370.5386799999999,11364.26095,107924.38918000001,762.01198,108686.40116,120050.66211,46600.67886,2206.0466699999997,48806.72553,2024-03-31
355,CMAC HUANCAYO,Lima,Lima,Los Olivos,152,2961.10598,402.2573,3363.3632799999996,32842.45696,664.59968,33507.05664,36870.41992,23646.98885,0.0,23646.98885,2024-03-31
356,CMAC HUANCAYO,Lima,Lima,Los Olivos,208,1073.63302,35.37038,1109.0033999999998,7207.1478799999995,5.577,7212.72488,8321.72828,12992.574980000001,0.0,12992.574980000001,2024-03-31
357,CMAC HUANCAYO,Lima,Lima,Lurigancho,37,8209.03573,460.09592,8669.131650000001,60498.82307,523.16655,61021.98962,69691.12126999999,50203.10442,6.10436,50209.20878,2024-03-31
358,CMAC HUANCAYO,Lima,Lima,Lurigancho,92,5118.284570000001,239.195,5357.47957,20456.29959,235.96941,20692.269,26049.74857,27557.35502,0.0,27557.35502,2024-03-31
359,CMAC HUANCAYO,Lima,Lima,Lurin,182,1384.75877,64.29969,1449.05846,8789.323849999999,27.885,8817.208849999999,10266.267310000001,14344.87447,0.0,14344.87447,2024-03-31
360,CMAC HUANCAYO,Lima,Lima,Magdalena del Mar,146,4883.78067,696.90727,5580.687940000001,72332.73626,833.1285799999999,73165.86484000001,78746.55278,24925.53158,0.0,24925.53158,2024-03-31
361,CMAC HUANCAYO,Lima,Lima,Miraflores,38,14132.9967,2856.80903,16989.80573,331408.09228,2840.88837,334248.98065,351238.78638,35099.76053,1766.31524,36866.07577,2024-03-31
362,CMAC HUANCAYO,Lima,Lima,Puente Piedra,135,3361.57065,169.80679,3531.3774399999998,23314.94135,64.25715,23379.1985,26910.575940000002,25882.610670000002,0.0,25882.610670000002,2024-03-31
363,CMAC HUANCAYO,Lima,Lima,Puente Piedra,192,1049.77746,21.65809,1071.4355500000001,2571.52944,0.0,2571.52944,3642.9649900000004,10723.78674,0.0,10723.78674,2024-03-31
364,CMAC HUANCAYO,Lima,Lima,Puente Piedra,207,549.79452,60.33879,610.13331,2415.99557,0.0,2415.99557,3026.1288799999998,7007.82137,0.0,7007.82137,2024-03-31
365,CMAC HUANCAYO,Lima,Lima,San Borja,147,8092.66192,477.08681,8569.748730000001,142608.06217,1980.41252,144588.47469,153158.22342,33120.285579999996,0.0,33120.285579999996,2024-03-31
366,CMAC HUANCAYO,Lima,Lima,San Isidro,205,2659.95733,1211.99803,3871.95536,16471.24073,29.34108,16500.58181,20372.537170000003,12331.56484,0.0,12331.56484,2024-03-31
367,CMAC HUANCAYO,Lima,Lima,San Juan de Lurigancho,23,11103.83779,1011.71989,12115.55768,88287.14596,691.95914,88979.1051,101094.66278,60675.107579999996,0.0,60675.107579999996,2024-03-31
368,CMAC HUANCAYO,Lima,Lima,San Juan de Lurigancho,34,9484.99165,598.66336,10083.65501,51233.47871,581.93556,51815.41427,61899.06928,69709.13451999999,0.0,69709.13451999999,2024-03-31
369,CMAC HUANCAYO,Lima,Lima,San Juan de Lurigancho,83,5443.65464,289.55152000000004,5733.20616,16676.95314,35.26735,16712.22049,22445.426649999998,45482.71254,0.0,45482.71254,2024-03-31
370,CMAC HUANCAYO,Lima,Lima,San Juan de Lurigancho,144,6443.42516,108.78013,6552.20529,20207.64343,344.52825,20552.17168,27104.376969999998,39875.99914,0.0,39875.99914,2024-03-31
371,CMAC HUANCAYO,Lima,Lima,San Juan de Lurigancho,217,1250.35076,38.76814,1289.1189,4595.991690000001,6.6980900000000005,4602.689780000001,5891.80868,27709.89604,0.0,27709.89604,2024-03-31
372,CMAC HUANCAYO,Lima,Lima,San Juan de Lurigancho,183,2543.6652200000003,267.62134000000003,2811.28656,25635.21526,70.05162,25705.26688,28516.55344,27594.3284,0.0,27594.3284,2024-03-31
373,CMAC HUANCAYO,Lima,Lima,San Juan de Miraflores,49,9049.27589,365.86856,9415.14445,86370.32170999999,485.29801000000003,86855.61972,96270.76417,33014.45932,15.511899999999999,33029.97122,2024-03-31
374,CMAC HUANCAYO,Lima,Lima,San Juan de Miraflores,178,2121.4096099999997,61.193,2182.60261,10703.70066,64.10695,10767.80761,12950.410220000002,21134.85787,0.0,21134.85787,2024-03-31
375,CMAC HUANCAYO,Lima,Lima,San Juan de Miraflores,197,1403.88689,2.98332,1406.87021,8418.24394,15.243799999999998,8433.48774,9840.35795,14143.191060000001,0.0,14143.191060000001,2024-03-31
376,CMAC HUANCAYO,Lima,Lima,San Martin de Porres,56,6402.97361,356.6255,6759.59911,54405.024520000006,273.77207,54678.796590000005,61438.3957,35158.250570000004,0.0,35158.250570000004,2024-03-31
377,CMAC HUANCAYO,Lima,Lima,San Martin de Porres,116,4722.0068,291.79236,5013.7991600000005,32960.76042,257.62624,33218.386660000004,38232.18582,35520.689909999994,0.0,35520.689909999994,2024-03-31
378,CMAC HUANCAYO,Lima,Lima,San Martin de Porres,175,2260.52595,78.45147,2338.9774199999997,11192.447619999999,66.1279,11258.57552,13597.55294,23988.19453,0.0,23988.19453,2024-03-31
379,CMAC HUANCAYO,Lima,Lima,San Martin de Porres,209,1274.94876,153.27834,1428.2271,7909.29699,201.84966,8111.146650000001,9539.37375,8667.71714,0.0,8667.71714,2024-03-31
380,CMAC HUANCAYO,Lima,Lima,San Martin de Porres,231,808.44051,226.42073000000002,1034.86124,2347.20851,0.0,2347.20851,3382.06975,10109.40559,0.0,10109.40559,2024-03-31
381,CMAC HUANCAYO,Lima,Lima,Santa Anita,24,16383.142619999999,1497.9489199999998,17881.091539999998,137378.67763999998,1325.57843,138704.25607,156585.34761000003,51843.164560000005,102.82215,51945.98671,2024-03-31
382,CMAC HUANCAYO,Lima,Lima,Santiago de Surco,195,1495.12551,212.22120999999999,1707.34672,22143.36537,57.366510000000005,22200.73188,23908.0786,10355.94725,0.0,10355.94725,2024-03-31
383,CMAC HUANCAYO,Lima,Lima,Villa El Salvador,50,7039.48046,273.99727,7313.4777300000005,50143.39868,315.47803000000005,50458.876710000004,57772.354439999996,41818.12289,0.0,41818.12289,2024-03-31
384,CMAC HUANCAYO,Lima,Lima,Villa El Salvador,198,1231.2833799999999,11.76981,1243.0531899999999,5523.72191,0.0,5523.72191,6766.7751,15040.25359,0.0,15040.25359,2024-03-31
385,CMAC HUANCAYO,Lima,Lima,Villa El Salvador,165,2585.35593,19.54173,2604.89766,13019.46494,7.08008,13026.54502,15631.44268,22909.63282,0.0,22909.63282,2024-03-31
386,CMAC HUANCAYO,Lima,Lima,Villa Maria del Triunfo,131,2546.9081,45.238620000000004,2592.14672,17352.98068,119.78466999999999,17472.76535,20064.91207,17152.29814,0.0,17152.29814,2024-03-31
387,CMAC HUANCAYO,Lima,Lima,Villa Maria del Triunfo,172,1987.8306,46.05092,2033.88152,12093.55993,7.95109,12101.51102,14135.392539999999,21283.07614,0.0,21283.07614,2024-03-31
388,CMAC HUANCAYO,Lima,Lima,Villa Maria del Triunfo,206,797.43215,28.126189999999998,825.5583399999999,2614.7592,74.74403,2689.50323,3515.06157,9514.48941,0.0,9514.48941,2024-03-31
389,CMAC HUANCAYO,Lima,Lima,Independencia,187,1985.0891399999998,18.27096,2003.3601,14540.34483,20.9677,14561.31253,16564.67263,20157.8071,0.0,20157.8071,2024-03-31
390,CMAC HUANCAYO,Lima,Lima,Pachacamac,82,4636.38346,79.02527,4715.40873,20664.61998,20.947400000000002,20685.56738,25400.97611,24209.21259,0.0,24209.21259,2024-03-31
391,CMAC HUANCAYO,Lima,Lima,Pachacamac,213,842.14819,16.31258,858.46077,1962.27157,4.11583,1966.3873999999998,2824.8481699999998,13122.87309,0.0,13122.87309,2024-03-31
392,CMAC HUANCAYO,Lima,Lima,Pachacamac,216,604.7988399999999,33.916669999999996,638.71551,2726.48579,0.0,2726.48579,3365.2012999999997,6028.32125,0.0,6028.32125,2024-03-31
393,CMAC HUANCAYO,Lima,Lima,Chorrillos,99,6146.08622,301.72997999999995,6447.8162,60367.22137,657.38988,61024.61125,67472.42745,32480.999399999997,0.0,32480.999399999997,2024-03-31
394,CMAC HUANCAYO,Lima,Lima,Chorrillos,169,2433.85404,29.045240000000003,2462.8992799999996,14813.25992,42.68762,14855.94754,17318.84682,17115.014030000002,0.0,17115.014030000002,2024-03-31
395,CMAC HUANCAYO,Lima,Lima,Rimac,145,2882.56934,136.74689,3019.31623,18113.26906,31.534509999999997,18144.80357,21164.1198,28452.341399999998,0.0,28452.341399999998,2024-03-31
396,CMAC HUANCAYO,Lima,Lima,El Agustino,177,3543.1811000000002,134.12559,3677.30669,29079.47702,29.51973,29108.99675,32786.30344,22726.346,0.0,22726.346,2024-03-31
397,CMAC HUANCAYO,Lima,Lima,Surquillo,74,8178.03474,606.9134200000001,8784.94816,83806.83412999999,514.731,84321.56512999999,93106.51329,36718.7314,1017.9747199999999,37736.706119999995,2024-03-31
398,CMAC HUANCAYO,Lima,Lima,Chaclacayo,141,4466.59243,226.89218,4693.48461,22762.14358,127.04752,22889.1911,27582.67571,31629.743449999998,0.0,31629.743449999998,2024-03-31
399,CMAC HUANCAYO,Lima,Lima,San Luis,155,4547.28839,544.37041,5091.6588,39312.61825,321.62117,39634.239420000005,44725.898219999995,28711.65737,0.0,28711.65737,2024-03-31
400,CMAC HUANCAYO,Lima,Huarochiri,San Antonio,98,4608.71063,75.36972999999999,4684.08036,12939.59416,119.11672999999999,13058.71089,17742.79125,22547.828879999997,0.0,22547.828879999997,2024-03-31
401,CMAC HUANCAYO,Lima,Huarochiri,San Antonio,210,1739.54938,1.55561,1741.10499,1903.20631,0.0,1903.20631,3644.3113,24071.480050000002,0.0,24071.480050000002,2024-03-31
402,CMAC HUANCAYO,Loreto,Alto Amazonas,Yurimaguas,203,578.41681,0.12753,578.5443399999999,709.37955,0.0,709.37955,1287.9238899999998,8767.33746,0.0,8767.33746,2024-03-31
403,CMAC HUANCAYO,Loreto,Maynas,Iquitos,124,3199.5404900000003,113.35658000000001,3312.89707,8929.79814,300.8835,9230.68164,12543.578710000002,23106.873420000004,0.0,23106.873420000004,2024-03-31
404,CMAC HUANCAYO,Loreto,Maynas,Iquitos,148,882.36924,6.93225,889.30149,5752.38664,15.67572,5768.06236,6657.36385,18477.58633,0.0,18477.58633,2024-03-31
405,CMAC HUANCAYO,Madre de Dios,Tambopata,Inambari,232,538.4342800000001,0.0,538.4342800000001,294.61990000000003,0.0,294.61990000000003,833.0541800000001,3626.9887999999996,0.0,3626.9887999999996,2024-03-31
406,CMAC HUANCAYO,Madre de Dios,Tambopata,Tambopata,126,4914.73544,55.560970000000005,4970.29641,4728.28891,18.661459999999998,4746.9503700000005,9717.24678,41338.97381,0.0,41338.97381,2024-03-31
407,CMAC HUANCAYO,Moquegua,Ilo,Ilo,122,1387.87963,20.09367,1407.9733,6623.34466,18.87417,6642.21883,8050.192129999999,40529.27814,0.0,40529.27814,2024-03-31
408,CMAC HUANCAYO,Moquegua,Mariscal Nieto,Moquegua,139,7807.99039,21.33481,7829.3252,6961.915150000001,7.9702399999999995,6969.8853899999995,14799.21059,20131.265910000002,0.0,20131.265910000002,2024-03-31
409,CMAC HUANCAYO,Pasco,Oxapampa,Oxapampa,16,10676.428039999999,186.98287,10863.41091,10762.277960000001,53.65319,10815.93115,21679.34206,46752.150420000005,0.0,46752.150420000005,2024-03-31
410,CMAC HUANCAYO,Pasco,Oxapampa,Pozuzo,30,886.21612,43.65598000000001,929.8720999999999,1271.3759499999999,25.91769,1297.2936399999999,2227.1657400000004,3552.08704,0.0,3552.08704,2024-03-31
411,CMAC HUANCAYO,Pasco,Oxapampa,Puerto Bermudez,63,4208.384889999999,163.30136,4371.68625,2341.80108,0.0,2341.80108,6713.48733,13510.59218,0.0,13510.59218,2024-03-31
412,CMAC HUANCAYO,Pasco,Oxapampa,Villa Rica,69,4863.04553,54.45725,4917.502780000001,5210.41227,18.86495,5229.27722,10146.78,29610.123600000003,0.0,29610.123600000003,2024-03-31
413,CMAC HUANCAYO,Pasco,Oxapampa,Constitucion,136,4571.676530000001,136.74376,4708.42029,899.70704,0.0,899.70704,5608.12733,25902.739129999998,0.0,25902.739129999998,2024-03-31
414,CMAC HUANCAYO,Pasco,Pasco,Chaupimarca,6,12454.52686,360.84224,12815.3691,71379.51764,477.48474,71857.00237999999,84672.37148,81291.58373,0.0,81291.58373,2024-03-31
415,CMAC HUANCAYO,Pasco,Pasco,Yanacancha,66,8954.21429,260.15712,9214.37141,45211.412469999996,121.30741,45332.719880000004,54547.09129,55723.03304,0.0,55723.03304,2024-03-31
416,CMAC HUANCAYO,Pasco,Pasco,Paucartambo,196,1651.41689,370.04168,2021.45857,1765.53079,1.88685,1767.41764,3788.87621,12389.64571,0.0,12389.64571,2024-03-31
417,CMAC HUANCAYO,Piura,Morropon,Chulucanas,157,1412.89797,1.5279500000000001,1414.42592,3463.0339599999998,0.0,3463.0339599999998,4877.45988,20919.65536,0.0,20919.65536,2024-03-31
418,CMAC HUANCAYO,Piura,Paita,Paita,202,229.74615,2.03579,231.78194,3965.02345,0.0,3965.02345,4196.8053899999995,9587.25598,0.0,9587.25598,2024-03-31
