nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
569,CMAC PIURA,Ayacucho,Huanta,Huanta,102,986.38179,0.08622,986.46801,969.76754,0.14111,969.9086500000001,1956.37666,14740.82642,0.0,14740.82642,2024-04-30
570,CMAC PIURA,Ayacucho,La Mar,Ayna,103,2990.56347,69.18731,3059.75078,630.27122,0.00708,630.2783000000001,3690.0290800000002,18622.948829999998,0.0,18622.948829999998,2024-04-30
571,CMAC PIURA,Ayacucho,Lucanas,Puquio,136,695.2678199999999,0.81572,696.0835400000001,2576.61059,75.62383,2652.23442,3348.31796,8631.83338,0.0,8631.83338,2024-04-30
572,CMAC PIURA,Cajamarca,Cajabamba,Cajabamba,26,7355.04072,85.87633,7440.91705,10736.35115,2.9749299999999996,10739.32608,18180.24313,24774.1985,47.57109,24821.76959,2024-04-30
573,CMAC PIURA,Cajamarca,Cajamarca,Cajamarca,9,21933.538969999998,1506.8848600000001,23440.42383,111616.37978,3507.3328500000002,115123.71263,138564.13646,61910.97719,597.71035,62508.68754,2024-04-30
574,CMAC PIURA,Cajamarca,Cajamarca,Cajamarca,70,5893.74604,452.68331,6346.429349999999,110985.81254000001,2311.98091,113297.79345,119644.2228,42034.248270000004,3520.47343,45554.7217,2024-04-30
575,CMAC PIURA,Cajamarca,Cajamarca,Los Baños del Inca,204,1304.22023,1.61402,1305.83425,8180.24155,52.85211,8233.09366,9538.92791,4483.1368,0.0,4483.1368,2024-04-30
576,CMAC PIURA,Cajamarca,Celendin,Celendin,84,3765.7140299999996,1.38755,3767.10158,8570.09144,70.77251,8640.863949999999,12407.96553,30165.417129999998,0.0,30165.417129999998,2024-04-30
577,CMAC PIURA,Cajamarca,Chota,Chota,19,11227.34874,14.50591,11241.854650000001,11275.707859999999,129.04031,11404.74817,22646.60282,60417.8223,0.0,60417.8223,2024-04-30
578,CMAC PIURA,Cajamarca,Chota,Tacabamba,173,1475.71208,0.04789,1475.75997,751.49986,0.031030000000000002,751.53089,2227.29086,13946.82541,0.0,13946.82541,2024-04-30
579,CMAC PIURA,Cajamarca,Contumaza,Chilete,71,1519.10865,4.64853,1523.7571799999998,3650.87428,0.1926,3651.06688,5174.82406,17112.36762,0.0,17112.36762,2024-04-30
580,CMAC PIURA,Cajamarca,Cutervo,Cutervo,18,12032.11567,166.54935,12198.66502,18793.81774,18.140909999999998,18811.958649999997,31010.62367,78824.91268000001,0.0,78824.91268000001,2024-04-30
581,CMAC PIURA,Cajamarca,Cutervo,Socota,166,1725.34925,9.808860000000001,1735.15811,1232.33247,0.01053,1232.343,2967.5011099999997,21510.09424,0.0,21510.09424,2024-04-30
582,CMAC PIURA,Cajamarca,Hualgayoc,Bambamarca,25,7435.271070000001,20.07066,7455.34173,5971.24086,1.3632,5972.60406,13427.94579,37973.31339,100.50672,38073.82011,2024-04-30
583,CMAC PIURA,Cajamarca,Jaen,Jaen,8,31198.98023,146.14413000000002,31345.124359999998,39842.93115,490.40616,40333.33731,71678.46167,111123.4007,344.84169,111468.24239,2024-04-30
584,CMAC PIURA,Cajamarca,San Ignacio,San Ignacio,53,8005.62695,43.71464,8049.34159,8002.8547,32.90525,8035.759950000001,16085.10154,31676.35526,0.0,31676.35526,2024-04-30
585,CMAC PIURA,Cajamarca,San Marcos,Pedro Galvez,130,2030.36428,0.7438899999999999,2031.10817,2943.01721,0.38714,2943.4043500000002,4974.512519999999,15930.4243,351.15984999999995,16281.58415,2024-04-30
586,CMAC PIURA,Cajamarca,San Miguel,San Miguel,164,1794.6407,0.00405,1794.64475,2300.53048,0.30193000000000003,2300.83241,4095.4771600000004,11580.08024,0.0,11580.08024,2024-04-30
587,CMAC PIURA,Cajamarca,Santa Cruz,Santa Cruz,172,2237.20329,0.50154,2237.70483,398.51481,21.73166,420.24647,2657.9512999999997,18103.49265,0.0,18103.49265,2024-04-30
588,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,62,4277.547860000001,387.94343,4665.49129,91253.59816,2200.49395,93454.09211,98119.5834,19899.7455,398.61924,20298.364739999997,2024-04-30
589,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,214,189.42727,1.10555,190.53282000000002,1234.3292900000001,0.0,1234.3292900000001,1424.86211,307.55082,0.0,307.55082,2024-04-30
590,CMAC PIURA,Callao,Prov. Const. del Callao,Ventanilla,198,559.03516,2.7706399999999998,561.8058000000001,1560.6778,0.00491,1560.68271,2122.4885099999997,13284.64256,0.0,13284.64256,2024-04-30
591,CMAC PIURA,Cusco,Canchis,Sicuani,143,476.17294,0.49107999999999996,476.66402,1849.79792,0.36473,1850.16265,2326.82667,17105.14628,0.0,17105.14628,2024-04-30
592,CMAC PIURA,Cusco,Cusco,San Sebastian,141,2022.55954,782.61112,2805.17066,6505.61126,18.36757,6523.97883,9329.14949,28414.830510000003,0.0,28414.830510000003,2024-04-30
593,CMAC PIURA,Cusco,Cusco,Wanchaq,75,1685.49854,156.83072,1842.32926,15427.427800000001,111.07603,15538.50383,17380.83309,29970.94409,0.0,29970.94409,2024-04-30
594,CMAC PIURA,Cusco,Espinar,Espinar,109,483.37046999999995,3.67997,487.05044,1196.80388,1.17229,1197.97617,1685.0266100000001,14598.02903,73.90384,14671.932869999999,2024-04-30
595,CMAC PIURA,Cusco,La Convencion,Pichari,104,3407.50543,0.56456,3408.0699900000004,2250.12489,35.04948,2285.17437,5693.244360000001,24658.89562,0.0,24658.89562,2024-04-30
596,CMAC PIURA,Cusco,Urubamba,Urubamba,184,605.5887299999999,0.00468,605.5934100000001,613.15346,3.82779,616.98125,1222.57466,8477.90849,0.0,8477.90849,2024-04-30
597,CMAC PIURA,Huancavelica,Acobamba,Acobamba,161,662.10328,0.81389,662.91717,300.12511,0.026420000000000003,300.15153000000004,963.0686999999999,11473.173929999999,0.0,11473.173929999999,2024-04-30
598,CMAC PIURA,Huancavelica,Acobamba,Paucara,128,156.9477,0.0,156.9477,293.74609000000004,0.038520000000000006,293.78461,450.73231,17768.02087,0.0,17768.02087,2024-04-30
599,CMAC PIURA,Huancavelica,Angaraes,Lircay,129,863.13311,0.43431000000000003,863.5674200000001,2028.66957,0.038369999999999994,2028.70794,2892.27536,22120.78229,0.0,22120.78229,2024-04-30
600,CMAC PIURA,Huancavelica,Huancavelica,Huancavelica,68,1277.76647,24.83646,1302.60293,11744.251900000001,9.16048,11753.412380000002,13056.01531,27841.50105,0.0,27841.50105,2024-04-30
601,CMAC PIURA,Huancavelica,Tayacaja,Pampas,165,261.07763,0.7911,261.86873,917.78807,0.32741000000000003,918.1154799999999,1179.98421,5956.366849999999,0.0,5956.366849999999,2024-04-30
602,CMAC PIURA,Huanuco,Huanuco,Huanuco,98,5802.35162,105.25067999999999,5907.6023,8596.53485,49.31232,8645.84717,14553.449470000001,22824.73064,0.0,22824.73064,2024-04-30
603,CMAC PIURA,Huanuco,Leoncio Prado,Rupa-Rupa,47,5211.02225,150.05352,5361.0757699999995,4410.84218,68.77322,4479.615400000001,9840.69117,24906.791289999997,0.0,24906.791289999997,2024-04-30
604,CMAC PIURA,Huanuco,Leoncio Prado,Jose Crespo y Castillo,137,5400.89598,0.45747000000000004,5401.3534500000005,643.04373,4.03395,647.0776800000001,6048.43113,16872.80358,0.0,16872.80358,2024-04-30
605,CMAC PIURA,Huanuco,Ambo,Ambo,150,644.8789499999999,0.39432999999999996,645.27328,405.03224,0.09190999999999999,405.12415000000004,1050.39743,8059.61417,0.0,8059.61417,2024-04-30
606,CMAC PIURA,Huanuco,Pachitea,Panao,146,271.60666,1.46946,273.07612,362.87302,0.00487,362.87789000000004,635.95401,5718.83993,0.0,5718.83993,2024-04-30
607,CMAC PIURA,Ica,Chincha,Chincha Alta,185,803.4630500000001,0.0178,803.48085,2320.6218599999997,0.0,2320.6218599999997,3124.10271,11625.7086,0.0,11625.7086,2024-04-30
608,CMAC PIURA,Ica,Ica,Ica,74,3376.10539,102.43189,3478.53728,16313.02873,98.61909,16411.647820000002,19890.185100000002,26148.22276,0.0,26148.22276,2024-04-30
609,CMAC PIURA,Ica,Ica,Parcona,149,874.6715899999999,3.63373,878.3053199999999,2282.41398,0.71658,2283.13056,3161.43588,16059.90628,0.0,16059.90628,2024-04-30
610,CMAC PIURA,Ica,Palpa,Palpa,186,758.85996,0.51832,759.37828,213.52598,0.6733,214.19928,973.5775600000001,15240.729949999999,0.0,15240.729949999999,2024-04-30
611,CMAC PIURA,Ica,Pisco,Pisco,183,804.5275600000001,1.96759,806.49515,3075.2739500000002,38.565400000000004,3113.83935,3920.3345,20540.57748,0.0,20540.57748,2024-04-30
612,CMAC PIURA,Junin,Chanchamayo,Chanchamayo,131,1007.67395,2.5888400000000003,1010.26279,2190.9599700000003,2.94462,2193.9045899999996,3204.16738,12610.55701,0.0,12610.55701,2024-04-30
613,CMAC PIURA,Junin,Chanchamayo,Pichanaqui,126,1009.47786,0.047740000000000005,1009.5255999999999,1044.06914,11.3539,1055.4230400000001,2064.94864,15649.78525,0.0,15649.78525,2024-04-30
614,CMAC PIURA,Junin,Chupaca,Chupaca,66,2046.88659,40.01496,2086.90155,5817.54725,2.71185,5820.259099999999,7907.160650000001,39824.467229999995,0.0,39824.467229999995,2024-04-30
615,CMAC PIURA,Junin,Concepcion,Concepcion,160,488.87009,0.78747,489.65756,981.47496,4.9104399999999995,986.3854,1476.04296,12029.02417,0.0,12029.02417,2024-04-30
616,CMAC PIURA,Junin,Huancayo,Chilca,176,780.85908,0.68787,781.5469499999999,3064.6976099999997,0.20196,3064.89957,3846.44652,12558.85787,0.0,12558.85787,2024-04-30
617,CMAC PIURA,Junin,Huancayo,El Tambo,89,2410.72764,23.536330000000003,2434.2639700000004,20504.685260000002,202.31615,20707.00141,23141.26538,24310.48259,0.0,24310.48259,2024-04-30
618,CMAC PIURA,Junin,Huancayo,Huancayo,213,404.10575,6.43562,410.54137,2930.2691099999997,0.0,2930.2691099999997,3340.81048,8084.29269,0.0,8084.29269,2024-04-30
619,CMAC PIURA,Junin,Satipo,Satipo,147,2621.0391,2.0641100000000003,2623.1032099999998,2343.10773,15.62585,2358.73358,4981.83679,32607.20038,0.0,32607.20038,2024-04-30
620,CMAC PIURA,Junin,Tarma,Tarma,196,485.57325,135.19637,620.76962,1209.88704,1.8836199999999999,1211.77066,1832.54028,9244.13209,0.0,9244.13209,2024-04-30
621,CMAC PIURA,La Libertad,Ascope,Chocope,32,1623.89448,63.22871,1687.12319,5279.51321,10.32448,5289.83769,6976.96088,27485.53531,0.0,27485.53531,2024-04-30
622,CMAC PIURA,La Libertad,Chepen,Chepen,29,10796.23559,489.46529,11285.70088,11696.47878,55.42315,11751.90193,23037.60281,75077.52781,0.0,75077.52781,2024-04-30
623,CMAC PIURA,La Libertad,Otuzco,Otuzco,148,1238.58435,5.18529,1243.76964,1163.44732,0.46714,1163.91446,2407.6841,44358.87582,0.0,44358.87582,2024-04-30
624,CMAC PIURA,La Libertad,Sanchez Carrion,Huamachuco,42,4736.0813,299.97339,5036.054690000001,4619.37805,25.45581,4644.833860000001,9680.888550000001,36921.50846,196.67095999999998,37118.17942,2024-04-30
625,CMAC PIURA,La Libertad,Trujillo,La Esperanza,155,3140.5582200000003,287.79215999999997,3428.35038,7875.72836,132.89444,8008.6228,11436.973179999999,118204.30606,4414.085980000001,122618.39204,2024-04-30
626,CMAC PIURA,La Libertad,Trujillo,Trujillo,64,10298.72588,585.01503,10883.74091,29514.75839,1286.25281,30801.0112,41684.75211,54207.12425,2399.52994,56606.65419,2024-04-30
627,CMAC PIURA,La Libertad,Trujillo,Trujillo,211,1958.9218799999999,376.72735,2335.64923,35534.505560000005,368.56099,35903.066549999996,38238.71578,61997.99983,2112.76735,64110.76718,2024-04-30
628,CMAC PIURA,La Libertad,Viru,Viru,203,371.48299,2.9345,374.41749,356.76572999999996,0.07385,356.83958,731.25707,18261.02134,0.0,18261.02134,2024-04-30
629,CMAC PIURA,La Libertad,Pacasmayo,Pacasmayo,123,1777.73281,37.04224,1814.77505,8504.561119999998,125.67228,8630.233400000001,10445.00845,32668.28235,127.4173,32795.699649999995,2024-04-30
630,CMAC PIURA,Lambayeque,Chiclayo,Cayaltí,125,1694.6285,6.561109999999999,1701.1896100000001,2987.9315,84.12116,3072.0526600000003,4773.24227,32064.18001,0.0,32064.18001,2024-04-30
631,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,6,47587.71306,5523.82661,53111.53967,219986.22584,7525.88101,227512.10684999998,280623.64652,106819.29397,23783.06954,130602.36351000001,2024-04-30
632,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,10,17686.43509,750.53043,18436.965519999998,29220.75647,415.54316,29636.299629999998,48073.26515,70871.04187,735.39278,71606.43465000001,2024-04-30
633,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,52,8650.58118,491.31556,9141.89674,63226.09362,2112.51652,65338.61014,74480.50688,34451.46539,0.0,34451.46539,2024-04-30
634,CMAC PIURA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,12,22651.084489999997,120.44735,22771.53184,18157.49969,1947.80908,20105.30877,42876.84061,68643.78424,578.1135,69221.89774,2024-04-30
635,CMAC PIURA,Lambayeque,Chiclayo,La Victoria,170,6640.10914,467.28946,7107.3985999999995,10648.701439999999,324.52224,10973.22368,18080.62228,36963.94089,0.0,36963.94089,2024-04-30
636,CMAC PIURA,Lambayeque,Chiclayo,Chongoyape,134,3814.20492,58.3759,3872.5808199999997,3424.4089,43.41113,3467.82003,7340.40085,33503.43814,0.0,33503.43814,2024-04-30
637,CMAC PIURA,Lambayeque,Chiclayo,Oyotun,178,874.8542199999999,6.37196,881.22618,913.39537,0.0,913.39537,1794.62155,8699.12961,0.0,8699.12961,2024-04-30
638,CMAC PIURA,Lambayeque,Chiclayo,Monsefu,205,719.96363,152.59774,872.56137,1944.47174,0.0719,1944.5436399999999,2817.1050099999998,15096.496650000001,0.0,15096.496650000001,2024-04-30
639,CMAC PIURA,Lambayeque,Lambayeque,Lambayeque,79,4259.67101,314.93554,4574.6065499999995,14755.40416,185.08051999999998,14940.48468,19515.09123,48574.77686,0.0,48574.77686,2024-04-30
640,CMAC PIURA,Lambayeque,Lambayeque,Olmos,159,1877.13176,2.24217,1879.37393,1417.73837,1.22917,1418.96754,3298.3414700000003,14829.09725,0.0,14829.09725,2024-04-30
641,CMAC PIURA,Lambayeque,Lambayeque,Motupe,97,2513.53248,734.95235,3248.48483,3921.5976299999998,181.59105,4103.18868,7351.67351,21571.63214,0.0,21571.63214,2024-04-30
642,CMAC PIURA,Lambayeque,Ferreñafe,Ferreñafe,177,3109.96361,10.28274,3120.24635,2702.78883,20.625619999999998,2723.41445,5843.6608,14893.173710000001,0.0,14893.173710000001,2024-04-30
643,CMAC PIURA,Lima,Barranca,Barranca,40,1872.4977099999999,80.76183,1953.25954,4778.99064,279.2312,5058.22184,7011.48138,28933.022739999997,162.13224,29095.15498,2024-04-30
644,CMAC PIURA,Lima,Huaral,Huaral,121,1694.95515,78.88327000000001,1773.8384199999998,5622.15942,42.11542,5664.27484,7438.11326,34353.41212,187.83751999999998,34541.24964,2024-04-30
645,CMAC PIURA,Lima,Huaura,Huacho,87,2694.0173,47.30363,2741.3209300000003,14690.929119999999,26.77434,14717.70346,17459.024390000002,26397.604870000003,0.0,26397.604870000003,2024-04-30
646,CMAC PIURA,Lima,Lima,Carabayllo,210,575.1667199999999,153.97555,729.14227,2691.65255,61.62327,2753.27582,3482.4180899999997,19383.54247,2005.68712,21389.22959,2024-04-30
647,CMAC PIURA,Lima,Lima,Comas,86,3472.31619,527.60315,3999.91934,36608.093759999996,292.94413000000003,36901.03789,40900.95723,31395.56761,1229.2503700000002,32624.81798,2024-04-30
648,CMAC PIURA,Lima,Lima,La Molina,92,4745.60483,1050.05879,5795.66362,134262.7789,4604.69474,138867.47363999998,144663.13726,26521.06827,0.0,26521.06827,2024-04-30
649,CMAC PIURA,Lima,Lima,La Victoria,49,10583.0036,4226.07149,14809.07509,34261.951810000006,1155.59132,35417.543130000005,50226.61822,44951.56941,162.40952,45113.97893,2024-04-30
650,CMAC PIURA,Lima,Lima,Lima,43,6634.0885499999995,1644.19293,8278.28148,150039.99867,3582.6940499999996,153622.69272,161900.9742,46828.532380000004,0.0,46828.532380000004,2024-04-30
651,CMAC PIURA,Lima,Lima,Los Olivos,157,4350.1278600000005,563.03381,4913.1616699999995,24237.23752,152.73254999999997,24389.97007,29303.131739999997,22756.78991,665.42452,23422.21443,2024-04-30
652,CMAC PIURA,Lima,Lima,Lurin,209,12405.21401,254.56024,12659.77425,4827.86294,27.803150000000002,4855.66609,17515.44034,5019.09633,0.0,5019.09633,2024-04-30
653,CMAC PIURA,Lima,Lima,Magdalena del Mar,118,4443.95971,2174.11566,6618.0753700000005,176016.40516,3311.8679700000002,179328.27313,185946.3485,26814.84522,44.22884,26859.07406,2024-04-30
654,CMAC PIURA,Lima,Lima,Miraflores,31,33860.8425,3226.20365,37087.04615,612769.1922200001,40668.81229,653438.00451,690525.05066,42461.392369999994,3329.91259,45791.30496,2024-04-30
655,CMAC PIURA,Lima,Lima,Puente Piedra,39,7723.366440000001,486.56144,8209.92788,31370.1176,211.30839,31581.42599,39791.35387,20698.22916,55.00506,20753.23422,2024-04-30
656,CMAC PIURA,Lima,Lima,San Borja,93,8572.59645,2126.9369300000003,10699.53338,253144.62427,6085.72209,259230.34636000003,269929.87974,32158.89644,0.0,32158.89644,2024-04-30
657,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,108,6487.60483,1082.40308,7570.00791,49310.13333,255.46892000000003,49565.60225,57135.61016,30236.332039999998,0.0,30236.332039999998,2024-04-30
658,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,208,886.73172,71.21844,957.95016,3589.391,78.2649,3667.6558999999997,4625.606059999999,11986.70459,0.0,11986.70459,2024-04-30
659,CMAC PIURA,Lima,Lima,San Juan de Miraflores,48,6611.58557,545.54023,7157.1258,38657.485850000005,315.4672,38972.95305,46130.07885,56792.88803,0.0,56792.88803,2024-04-30
660,CMAC PIURA,Lima,Lima,San Martin de Porres,34,13710.54263,2196.5996099999998,15907.142240000001,130988.02020999999,2254.94625,133242.96646,149150.10869999998,113068.48773000001,1308.8664099999999,114377.35414,2024-04-30
661,CMAC PIURA,Lima,Lima,Santa Anita,30,12826.973800000002,2285.59109,15112.564890000001,86670.10012999999,3377.42545,90047.52558,105160.09047,93278.84987,1350.23463,94629.0845,2024-04-30
662,CMAC PIURA,Lima,Lima,Santiago de Surco,96,7973.9869100000005,2174.09427,10148.08118,204270.00008000003,4050.37732,208320.3774,218468.45858,20384.38973,0.0,20384.38973,2024-04-30
663,CMAC PIURA,Lima,Lima,Santiago de Surco,189,2605.75405,279.34717,2885.10122,60658.69571,804.42125,61463.11696,64348.218179999996,8279.18732,0.0,8279.18732,2024-04-30
664,CMAC PIURA,Lima,Lima,Villa El Salvador,50,3221.17893,427.62776,3648.80669,20196.46195,158.94841,20355.410359999998,24004.21705,30341.14604,0.0,30341.14604,2024-04-30
665,CMAC PIURA,Lima,Lima,Independencia,82,6224.19964,1311.78798,7535.98762,74650.08482999999,812.63119,75462.71601999999,82998.70364,55944.79843,199.0409,56143.839329999995,2024-04-30
666,CMAC PIURA,Lima,Oyon,Oyon,151,459.22878000000003,0.0010500000000000002,459.22983,1114.9876299999999,0.6085499999999999,1115.59618,1574.82601,7385.75334,0.0,7385.75334,2024-04-30
667,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,35,7939.77004,16.600669999999997,7956.37071,7162.263910000001,127.52885,7289.792759999999,15246.163470000001,38204.623770000006,0.0,38204.623770000006,2024-04-30
668,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,57,8384.69962,90.93924000000001,8475.63886,4991.55152,2.9088000000000003,4994.46032,13470.09918,43707.85209,0.0,43707.85209,2024-04-30
669,CMAC PIURA,Loreto,Maynas,Iquitos,80,3822.1852200000003,105.74806,3927.9332799999997,12451.32731,296.05973,12747.38704,16675.32032,44951.97472,0.0,44951.97472,2024-04-30
670,CMAC PIURA,Loreto,Maynas,Punchana,212,424.58578,5.53829,430.12407,375.05336,0.0,375.05336,805.1774300000001,9724.00796,0.0,9724.00796,2024-04-30
671,CMAC PIURA,Loreto,Mariscal Ramon Castilla,Ramon Castilla,162,497.97421,1.1579000000000002,499.13211,978.74245,0.17907,978.92152,1478.0536299999999,10130.87812,0.0,10130.87812,2024-04-30
672,CMAC PIURA,Loreto,Ucayali,Contamana,193,496.23339,1.2945499999999999,497.52794,717.65938,0.0,717.65938,1215.18732,6566.90384,0.0,6566.90384,2024-04-30
673,CMAC PIURA,Madre de Dios,Tambopata,Tambopata,206,993.22342,1.0787200000000001,994.30214,1446.28351,0.0,1446.28351,2440.58565,7626.17214,0.0,7626.17214,2024-04-30
674,CMAC PIURA,Moquegua,Ilo,Ilo,110,451.05978000000005,4.0284699999999996,455.08825,4904.4578,0.90726,4905.365059999999,5360.45331,11629.69172,0.0,11629.69172,2024-04-30
675,CMAC PIURA,Pasco,Oxapampa,Oxapampa,169,788.8963100000001,5.7614600000000005,794.65777,770.33731,0.02346,770.36077,1565.01854,9497.16367,0.0,9497.16367,2024-04-30
676,CMAC PIURA,Pasco,Oxapampa,Constitucion,192,971.95788,5.75153,977.70941,400.02219,0.31983999999999996,400.34203,1378.05144,6965.82553,0.0,6965.82553,2024-04-30
677,CMAC PIURA,Pasco,Pasco,Chaupimarca,152,989.6788100000001,106.56929,1096.2481,4437.7226900000005,3.77911,4441.5018,5537.749900000001,27667.69392,1294.1921399999999,28961.886059999997,2024-04-30
678,CMAC PIURA,Piura,Ayabaca,Ayabaca,21,2703.75344,11.01757,2714.77101,4759.3483,54.040879999999994,4813.38918,7528.1601900000005,23403.599670000003,0.0,23403.599670000003,2024-04-30
679,CMAC PIURA,Piura,Ayabaca,Paimas,113,2242.3049300000002,2.12818,2244.43311,1703.80057,17.593439999999998,1721.39401,3965.82712,11771.625039999999,0.0,11771.625039999999,2024-04-30
680,CMAC PIURA,Piura,Ayabaca,Pacaipampa,127,772.8967299999999,9.14575,782.04248,869.1895,0.25007,869.43957,1651.48205,9455.233960000001,0.0,9455.233960000001,2024-04-30
681,CMAC PIURA,Piura,Ayabaca,Frias,200,876.06909,0.013789999999999998,876.08288,476.29593,0.0,476.29593,1352.3788100000002,7920.43032,0.0,7920.43032,2024-04-30
682,CMAC PIURA,Piura,Huancabamba,Huancabamba,20,8610.58259,96.41735,8706.99994,12669.98743,507.21835,13177.20578,21884.205719999998,49878.46568,0.0,49878.46568,2024-04-30
683,CMAC PIURA,Piura,Huancabamba,Huarmaca,91,1938.79945,1.728,1940.52745,3378.9329500000003,7.39283,3386.3257799999997,5326.853230000001,21578.262059999997,0.0,21578.262059999997,2024-04-30
684,CMAC PIURA,Piura,Huancabamba,Canchaque,83,1222.1202700000001,5.34157,1227.4618400000002,1908.7441399999998,223.24554999999998,2131.98969,3359.45153,16835.08675,0.0,16835.08675,2024-04-30
685,CMAC PIURA,Piura,Morropon,Chulucanas,38,5665.21063,36.878800000000005,5702.08943,15546.51971,213.67901,15760.19872,21462.28815,24910.27072,0.0,24910.27072,2024-04-30
686,CMAC PIURA,Piura,Morropon,Morropon,107,2189.73574,4.90692,2194.64266,2423.63206,38.06619,2461.69825,4656.34091,16649.23386,0.0,16649.23386,2024-04-30
687,CMAC PIURA,Piura,Morropon,La Matanza,111,668.83762,103.80172,772.63934,988.9369300000001,0.92049,989.85742,1762.49676,10077.88035,0.0,10077.88035,2024-04-30
688,CMAC PIURA,Piura,Morropon,Chalaco,105,806.5674200000001,0.02896,806.59638,928.20513,0.0,928.20513,1734.80151,9116.994130000001,519.6854099999999,9636.67954,2024-04-30
689,CMAC PIURA,Piura,Morropon,Salitral,106,793.54472,22.58377,816.1284899999999,785.4718,0.0011200000000000001,785.47292,1601.60141,9952.05194,0.0,9952.05194,2024-04-30
690,CMAC PIURA,Piura,Paita,Paita,81,3341.70977,50.59525,3392.3050200000002,11066.15225,233.12875,11299.281,14691.586019999999,34692.130189999996,0.0,34692.130189999996,2024-04-30
691,CMAC PIURA,Piura,Piura,Castilla,22,13060.21445,1560.51178,14620.72623,44848.269049999995,3047.22594,47895.49499,62516.22122,83276.56689,194.76483,83471.33172,2024-04-30
692,CMAC PIURA,Piura,Piura,Castilla,190,639.8010300000001,0.8180499999999999,640.6190799999999,1908.46749,9.84865,1918.31614,2558.9352200000003,13370.72323,0.0,13370.72323,2024-04-30
693,CMAC PIURA,Piura,Piura,Castilla,163,1040.81224,43.31176,1084.124,3919.64531,78.17677,3997.82208,5081.94608,21236.757289999998,0.0,21236.757289999998,2024-04-30
694,CMAC PIURA,Piura,Piura,Castilla,195,1387.81889,106.34439,1494.16328,8046.91942,677.64405,8724.563470000001,10218.72675,23726.25808,0.0,23726.25808,2024-04-30
695,CMAC PIURA,Piura,Piura,La Union,2,5739.75708,262.99508000000003,6002.75216,7521.460639999999,438.47222,7959.93286,13962.685019999999,53937.59246,512.88426,54450.47672,2024-04-30
696,CMAC PIURA,Piura,Piura,Las Lomas,88,6781.472110000001,191.44345,6972.9155599999995,3920.3201200000003,183.50314,4103.82326,11076.73882,36118.39063,197.31073,36315.70136,2024-04-30
697,CMAC PIURA,Piura,Piura,Piura,1,65086.276159999994,9606.07896,74692.35512000001,371432.78437999997,36357.63704,407790.42142,482482.77654000005,32853.065539999996,74.32463,32927.39017,2024-04-30
698,CMAC PIURA,Piura,Piura,Piura,5,20489.92313,1900.8696599999998,22390.79279,48091.11606,1512.34953,49603.46559000001,71994.25838,71003.06134999999,8513.71364,79516.77498999999,2024-04-30
699,CMAC PIURA,Piura,Piura,Piura,28,4953.07043,405.52668,5358.597110000001,33045.04396,3071.02145,36116.065409999996,41474.662520000005,42248.439920000004,0.0,42248.439920000004,2024-04-30
700,CMAC PIURA,Piura,Piura,Piura,41,6729.11791,526.49063,7255.60854,22502.5338,946.24797,23448.781769999998,30704.39031,42589.19691,0.0,42589.19691,2024-04-30
701,CMAC PIURA,Piura,Piura,Piura,156,2243.65526,259.42238000000003,2503.07764,20051.0806,421.51572999999996,20472.596329999997,22975.67397,19994.703,23.602349999999998,20018.305350000002,2024-04-30
702,CMAC PIURA,Piura,Piura,Piura,188,1517.15989,1537.44379,3054.60368,23731.139300000003,458.54796999999996,24189.68727,27244.29095,10053.00023,0.0,10053.00023,2024-04-30
703,CMAC PIURA,Piura,Piura,Piura,191,2574.04945,257.28011,2831.32956,10407.314,472.02196000000004,10879.33596,13710.665519999999,22544.86989,0.0,22544.86989,2024-04-30
704,CMAC PIURA,Piura,Piura,Piura,207,2293.97234,178.29781,2472.27015,12106.10064,1109.14344,13215.24408,15687.51423,7389.99205,0.0,7389.99205,2024-04-30
705,CMAC PIURA,Piura,Piura,Tambo Grande,51,5709.99904,138.61745000000002,5848.61649,5605.19016,15.71859,5620.90875,11469.52524,22182.8635,0.0,22182.8635,2024-04-30
706,CMAC PIURA,Piura,Piura,Tambo Grande,122,2031.5765900000001,0.08532,2031.6619099999998,1220.7480500000001,13.77903,1234.52708,3266.18899,14722.259759999999,0.0,14722.259759999999,2024-04-30
707,CMAC PIURA,Piura,Piura,Catacaos,100,4016.75874,129.37125,4146.12999,9571.74094,399.5431,9971.284039999999,14117.41403,39769.33533,0.0,39769.33533,2024-04-30
