nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
566,CMAC PIURA,Cajamarca,Celendin,Celendin,84,3700.8096,9.22257,3710.03217,7714.71667,71.41050999999999,7786.1271799999995,11496.15935,28790.45373,0.0,28790.45373,2024-01-31
567,CMAC PIURA,Cajamarca,Chota,Chota,19,13026.89463,16.038040000000002,13042.93267,10677.599880000002,126.68838000000001,10804.28826,23847.22093,56473.04613,0.0,56473.04613,2024-01-31
568,CMAC PIURA,Cajamarca,Chota,Tacabamba,173,1472.96847,0.04858,1473.0170500000002,701.88483,0.0315,701.9163299999999,2174.93338,12218.79383,0.0,12218.79383,2024-01-31
569,CMAC PIURA,Cajamarca,Contumaza,Chilete,71,1240.33972,13.60333,1253.94305,3359.06556,0.19537000000000002,3359.2609300000004,4613.20398,16919.96251,0.0,16919.96251,2024-01-31
570,CMAC PIURA,Cajamarca,Cutervo,Cutervo,18,13031.10032,144.73242000000002,13175.83274,18729.34864,16.23049,18745.57913,31921.41187,75694.96629000001,0.0,75694.96629000001,2024-01-31
571,CMAC PIURA,Cajamarca,Cutervo,Socota,166,1949.71612,25.14893,1974.86505,889.7419100000001,0.01069,889.7526,2864.6176499999997,20372.98866,0.0,20372.98866,2024-01-31
572,CMAC PIURA,Cajamarca,Hualgayoc,Bambamarca,25,7345.414019999999,54.98469,7400.39871,6256.88366,88.87361,6345.757269999999,13746.15598,36904.93937,114.12,37019.059369999995,2024-01-31
573,CMAC PIURA,Cajamarca,Jaen,Jaen,8,35297.79885,198.5914,35496.39025,38726.5148,504.65755,39231.17235,74727.56259999999,111437.59090000001,360.22206,111797.81296,2024-01-31
574,CMAC PIURA,Cajamarca,San Ignacio,San Ignacio,53,7822.891320000001,39.986239999999995,7862.87756,7062.7309000000005,36.81412,7099.54502,14962.42258,31425.77946,0.0,31425.77946,2024-01-31
575,CMAC PIURA,Cajamarca,San Marcos,Pedro Galvez,130,1877.10859,0.6095900000000001,1877.7181799999998,2761.0697999999998,0.29523,2761.36503,4639.08321,14425.2516,397.1109,14822.3625,2024-01-31
576,CMAC PIURA,Cajamarca,San Miguel,San Miguel,164,2295.03005,0.02134,2295.05139,2229.04479,0.30641,2229.3512,4524.40259,10564.20508,0.0,10564.20508,2024-01-31
577,CMAC PIURA,Cajamarca,Santa Cruz,Santa Cruz,172,2909.01163,0.50829,2909.5199199999997,1020.85548,0.0,1020.85548,3930.3754,17988.57744,0.0,17988.57744,2024-01-31
578,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,62,3868.94475,319.1365,4188.08125,81976.56639,2326.1115,84302.67789,88490.75914,18510.377370000002,627.58753,19137.9649,2024-01-31
579,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,214,131.18460000000002,1.00779,132.19239000000002,353.03528,0.0,353.03528,485.22767,7.57553,0.0,7.57553,2024-01-31
580,CMAC PIURA,Callao,Prov. Const. del Callao,Ventanilla,198,718.10693,0.45949,718.56642,1457.0494899999999,0.0,1457.0494899999999,2175.61591,13317.57618,0.0,13317.57618,2024-01-31
581,CMAC PIURA,Cusco,Canchis,Sicuani,143,519.14197,0.32227,519.46424,1210.18798,0.42052999999999996,1210.60851,1730.07275,15645.24977,0.0,15645.24977,2024-01-31
582,CMAC PIURA,Cusco,Cusco,San Sebastian,141,1805.18431,520.51091,2325.69522,4899.409320000001,44.231919999999995,4943.64124,7269.3364599999995,28623.825,0.0,28623.825,2024-01-31
583,CMAC PIURA,Cusco,Cusco,Wanchaq,75,1687.8265,129.52319,1817.34969,11837.58242,93.0202,11930.60262,13747.95231,30600.24296,0.0,30600.24296,2024-01-31
584,CMAC PIURA,Cusco,Espinar,Espinar,109,531.67045,7.2629399999999995,538.93339,612.7035699999999,1.12899,613.8325600000001,1152.76595,13937.93126,85.97408999999999,14023.905349999999,2024-01-31
585,CMAC PIURA,Cusco,La Convencion,Pichari,104,3910.55566,0.5758099999999999,3911.1314700000003,2116.93402,35.582080000000005,2152.5161000000003,6063.64757,23169.21382,0.0,23169.21382,2024-01-31
586,CMAC PIURA,Cusco,Urubamba,Urubamba,184,464.74809000000005,0.01236,464.76045,738.99496,3.88598,742.8809399999999,1207.64139,8102.91604,0.0,8102.91604,2024-01-31
587,CMAC PIURA,Huancavelica,Acobamba,Acobamba,161,387.05108,0.8526699999999999,387.90375,266.47453,0.0,266.47453,654.37828,11037.51277,0.0,11037.51277,2024-01-31
588,CMAC PIURA,Huancavelica,Acobamba,Paucara,128,260.26134,0.0027400000000000002,260.26408,246.23191,0.03633,246.26824,506.53232,16394.96833,0.0,16394.96833,2024-01-31
589,CMAC PIURA,Huancavelica,Angaraes,Lircay,129,847.1105699999999,0.51008,847.6206500000001,1979.9414199999999,0.03890999999999999,1979.98033,2827.60098,22488.869870000002,0.0,22488.869870000002,2024-01-31
590,CMAC PIURA,Huancavelica,Huancavelica,Huancavelica,68,1038.75119,27.45879,1066.20998,10250.35291,9.49939,10259.8523,11326.06228,26195.2497,0.0,26195.2497,2024-01-31
591,CMAC PIURA,Huancavelica,Tayacaja,Pampas,165,473.33110999999997,0.23923,473.57034000000004,672.9174399999999,0.30622000000000005,673.22366,1146.794,5771.77758,0.0,5771.77758,2024-01-31
592,CMAC PIURA,Huanuco,Huanuco,Huanuco,98,6333.3951799999995,84.30626,6417.701440000001,7783.9775899999995,71.17086,7855.148450000001,14272.849890000001,22044.35926,0.0,22044.35926,2024-01-31
593,CMAC PIURA,Huanuco,Leoncio Prado,Rupa-Rupa,47,5597.00037,90.8612,5687.86157,4031.96692,89.44283999999999,4121.40976,9809.27133,24570.86799,0.0,24570.86799,2024-01-31
594,CMAC PIURA,Huanuco,Leoncio Prado,Jose Crespo y Castillo,137,4307.52286,0.5111100000000001,4308.0339699999995,615.1202900000001,4.02376,619.14405,4927.178019999999,15147.475359999999,0.0,15147.475359999999,2024-01-31
595,CMAC PIURA,Huanuco,Ambo,Ambo,150,396.3225,0.38412999999999997,396.70663,356.01049,0.09323999999999999,356.10373,752.81036,7570.32278,0.0,7570.32278,2024-01-31
596,CMAC PIURA,Huanuco,Pachitea,Panao,146,245.09726999999998,2.1613200000000004,247.25859,338.96342,0.00495,338.96837,586.22696,5290.70522,0.0,5290.70522,2024-01-31
597,CMAC PIURA,Ica,Chincha,Chincha Alta,185,421.49093,0.01807,421.509,1675.8246399999998,0.0,1675.8246399999998,2097.3336400000003,11106.971880000001,0.0,11106.971880000001,2024-01-31
598,CMAC PIURA,Ica,Ica,Ica,74,2607.11756,96.57881,2703.69637,14295.12683,100.73128999999999,14395.858119999999,17099.55449,26178.56851,0.0,26178.56851,2024-01-31
599,CMAC PIURA,Ica,Ica,Parcona,149,1035.7543,3.71632,1039.47062,1780.92799,0.69845,1781.62644,2821.09706,15733.45665,0.0,15733.45665,2024-01-31
600,CMAC PIURA,Ica,Palpa,Palpa,186,700.64049,0.46876999999999996,701.1092600000001,216.74367999999998,0.6832,217.42688,918.53614,15125.669619999999,0.0,15125.669619999999,2024-01-31
601,CMAC PIURA,Ica,Pisco,Pisco,183,812.2749399999999,3.20635,815.4812900000001,2589.27893,38.83146,2628.1103900000003,3443.59168,19261.83186,0.0,19261.83186,2024-01-31
602,CMAC PIURA,Junin,Chanchamayo,Chanchamayo,131,1276.0168,7.21896,1283.23576,2583.21489,0.04995,2583.26484,3866.5006000000003,12448.499029999999,0.0,12448.499029999999,2024-01-31
603,CMAC PIURA,Junin,Chanchamayo,Pichanaqui,126,1196.59733,0.04451,1196.64184,1009.46581,0.11454,1009.58035,2206.22219,16020.21911,0.0,16020.21911,2024-01-31
604,CMAC PIURA,Junin,Chupaca,Chupaca,66,1804.06601,9.8915,1813.95751,4444.70255,2.6344600000000002,4447.33701,6261.2945199999995,39136.87635,0.0,39136.87635,2024-01-31
605,CMAC PIURA,Junin,Concepcion,Concepcion,160,320.30352,0.26468,320.5682,886.05045,4.984649999999999,891.0350999999999,1211.6033,11371.60182,0.0,11371.60182,2024-01-31
606,CMAC PIURA,Junin,Huancayo,Chilca,176,782.89566,0.6949099999999999,783.59057,2006.3293700000002,0.18780000000000002,2006.5171699999999,2790.1077400000004,11133.95593,0.0,11133.95593,2024-01-31
607,CMAC PIURA,Junin,Huancayo,El Tambo,89,2068.83549,86.33094,2155.16643,17023.03341,235.94420000000002,17258.977609999998,19414.14404,25098.075210000003,0.0,25098.075210000003,2024-01-31
608,CMAC PIURA,Junin,Huancayo,Huancayo,213,290.96912,37.243480000000005,328.21259999999995,2200.3553500000003,0.0,2200.3553500000003,2528.56795,7217.415309999999,0.0,7217.415309999999,2024-01-31
609,CMAC PIURA,Junin,Satipo,Satipo,147,2024.1241200000002,12.11464,2036.23876,2049.84291,19.38016,2069.22307,4105.46183,33314.89958,0.0,33314.89958,2024-01-31
610,CMAC PIURA,Junin,Tarma,Tarma,196,313.06984,182.85581,495.92565,597.96979,1.90999,599.87978,1095.80543,8904.94142,0.0,8904.94142,2024-01-31
611,CMAC PIURA,La Libertad,Ascope,Chocope,32,1025.56526,240.8845,1266.44976,4903.86499,10.54914,4914.41413,6180.86389,27178.0141,0.0,27178.0141,2024-01-31
612,CMAC PIURA,La Libertad,Chepen,Chepen,29,10054.40682,478.4082,10532.81502,11560.66155,46.92569,11607.58724,22140.402260000003,69773.27608,0.0,69773.27608,2024-01-31
613,CMAC PIURA,La Libertad,Otuzco,Otuzco,148,1659.48881,6.199529999999999,1665.6883400000002,1144.06579,0.39946,1144.46525,2810.15359,42551.38005,0.0,42551.38005,2024-01-31
614,CMAC PIURA,La Libertad,Sanchez Carrion,Huamachuco,42,4950.22276,996.27635,5946.499110000001,4340.33839,27.29442,4367.632809999999,10314.13192,35464.062600000005,287.96398,35752.02658,2024-01-31
615,CMAC PIURA,La Libertad,Trujillo,La Esperanza,155,2367.66113,223.36377,2591.0249,5927.53816,195.56946,6123.10762,8714.13252,118835.2891,4666.4902,123501.7793,2024-01-31
616,CMAC PIURA,La Libertad,Trujillo,Trujillo,64,11987.26163,1026.77039,13014.032019999999,26332.97648,1325.31596,27658.29244,40672.32446,53497.87269,2271.36228,55769.23497,2024-01-31
617,CMAC PIURA,La Libertad,Trujillo,Trujillo,211,2148.1908,622.8777299999999,2771.06853,25794.94157,358.66782,26153.60939,28924.677920000002,63493.92207,2359.54101,65853.46308,2024-01-31
618,CMAC PIURA,La Libertad,Viru,Viru,203,510.58997999999997,0.7188,511.30878,273.27299,0.07493999999999999,273.34793,784.65671,17485.13878,0.0,17485.13878,2024-01-31
619,CMAC PIURA,La Libertad,Pacasmayo,Pacasmayo,123,1603.93837,32.382349999999995,1636.32072,7920.03246,134.06832999999997,8054.10079,9690.42151,31620.76674,144.87766,31765.644399999997,2024-01-31
620,CMAC PIURA,Lambayeque,Chiclayo,Cayaltí,125,1740.0360500000002,14.897,1754.93305,2720.21389,87.31998,2807.53387,4562.46692,30812.54727,0.0,30812.54727,2024-01-31
621,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,6,48883.18299,7293.36777,56176.55076,211121.83368,8166.29345,219288.12713,275464.67789,105321.9709,24344.01366,129665.98456,2024-01-31
622,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,10,19005.40243,842.97245,19848.37488,28707.033809999997,452.81207,29159.84588,49008.22076,69045.46724,746.5797,69792.04694,2024-01-31
623,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,52,10269.63852,335.07142,10604.709939999999,58557.98679,2335.52587,60893.51265999999,71498.2226,34214.149990000005,3.2334,34217.38339,2024-01-31
624,CMAC PIURA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,12,23480.83497,563.19395,24044.02892,16728.21139,1976.2884299999998,18704.49982,42748.52874,67598.64293,615.41584,68214.05876999999,2024-01-31
625,CMAC PIURA,Lambayeque,Chiclayo,La Victoria,170,6460.10616,463.26531,6923.37147,9923.820119999998,302.56761,10226.38773,17149.7592,37119.730149999996,0.0,37119.730149999996,2024-01-31
626,CMAC PIURA,Lambayeque,Chiclayo,Chongoyape,134,3904.9505099999997,20.82222,3925.77273,3746.71963,57.76469,3804.48432,7730.25705,34180.50679,0.0,34180.50679,2024-01-31
627,CMAC PIURA,Lambayeque,Chiclayo,Oyotun,178,2024.8078,3.80457,2028.61237,958.1478199999999,0.0,958.1478199999999,2986.76019,7769.404769999999,0.0,7769.404769999999,2024-01-31
628,CMAC PIURA,Lambayeque,Chiclayo,Monsefu,205,519.78833,11.347100000000001,531.13543,1725.33781,0.01982,1725.35763,2256.4930600000002,13739.03082,0.0,13739.03082,2024-01-31
629,CMAC PIURA,Lambayeque,Lambayeque,Lambayeque,79,4422.77394,329.64825,4752.42219,13105.10071,2508.30248,15613.403189999999,20365.82538,45518.103590000006,0.0,45518.103590000006,2024-01-31
630,CMAC PIURA,Lambayeque,Lambayeque,Olmos,159,2279.3826099999997,3.16367,2282.5462799999996,1415.59743,0.41273000000000004,1416.0101599999998,3698.55644,14275.03161,0.0,14275.03161,2024-01-31
631,CMAC PIURA,Lambayeque,Lambayeque,Motupe,97,3218.67329,716.08352,3934.75681,4011.81292,185.93884,4197.75176,8132.50857,21555.66246,0.0,21555.66246,2024-01-31
632,CMAC PIURA,Lambayeque,Ferreñafe,Ferreñafe,177,3019.34895,12.107790000000001,3031.45674,2406.28665,20.92626,2427.21291,5458.669650000001,14377.27234,0.0,14377.27234,2024-01-31
633,CMAC PIURA,Lima,Barranca,Barranca,40,1615.10793,76.26796,1691.3758899999998,4278.2034,93.27693,4371.48033,6062.85622,29641.380530000002,194.38695,29835.767480000002,2024-01-31
634,CMAC PIURA,Lima,Huaral,Huaral,121,1957.69632,22.96041,1980.65673,5685.41286,0.0633,5685.47616,7666.13289,32361.39479,205.20876,32566.60355,2024-01-31
635,CMAC PIURA,Lima,Huaura,Huacho,87,2458.74844,47.24252,2505.99096,12976.19424,44.097910000000006,13020.292150000001,15526.28311,27134.270210000002,0.0,27134.270210000002,2024-01-31
636,CMAC PIURA,Lima,Lima,Carabayllo,210,506.82532000000003,118.74019,625.56551,2187.09937,37.958059999999996,2225.0574300000003,2850.6229399999997,18986.72176,1979.56063,20966.28239,2024-01-31
637,CMAC PIURA,Lima,Lima,Comas,86,3553.91217,447.93196,4001.84413,32749.35888,323.12827000000004,33072.48715,37074.33128,31622.45024,939.53649,32561.98673,2024-01-31
638,CMAC PIURA,Lima,Lima,La Molina,92,4005.5332200000003,1385.11225,5390.6454699999995,118045.24794,4841.564240000001,122886.81218000001,128277.45765000001,24736.39214,0.0,24736.39214,2024-01-31
639,CMAC PIURA,Lima,Lima,La Victoria,49,11517.64106,5695.93036,17213.57142,32179.69737,1167.6697900000001,33347.36716,50560.93858,44676.706130000006,203.02541,44879.73154,2024-01-31
640,CMAC PIURA,Lima,Lima,Lima,43,8167.20737,943.61788,9110.82525,138602.38109,4000.6914100000004,142603.0725,151713.89775,46901.268630000006,0.0,46901.268630000006,2024-01-31
641,CMAC PIURA,Lima,Lima,Los Olivos,157,3751.7803,281.31333,4033.09363,20267.86347,272.57265,20540.436120000002,24573.52975,21526.73806,611.33548,22138.073539999998,2024-01-31
642,CMAC PIURA,Lima,Lima,Lurin,209,6771.41117,295.41821999999996,7066.82939,4130.1548999999995,28.216060000000002,4158.37096,11225.20035,4172.62853,0.0,4172.62853,2024-01-31
643,CMAC PIURA,Lima,Lima,Magdalena del Mar,118,5172.62208,1165.3081200000001,6337.9302,158489.11355,3311.77625,161800.8898,168138.82,25570.527449999998,55.23321,25625.76066,2024-01-31
644,CMAC PIURA,Lima,Lima,Miraflores,31,29670.88955,3242.7896,32913.679149999996,569989.02117,42970.75937,612959.78054,645873.45969,42569.34217,4017.1101200000003,46586.45229,2024-01-31
645,CMAC PIURA,Lima,Lima,Puente Piedra,39,8037.50759,465.24604999999997,8502.75364,28446.77709,210.90289,28657.67998,37160.433619999996,19897.14577,135.76273999999998,20032.90851,2024-01-31
646,CMAC PIURA,Lima,Lima,San Borja,93,10710.58789,1852.56858,12563.15647,220144.38716999997,6705.585940000001,226849.97311000002,239413.12958,30902.333160000002,0.0,30902.333160000002,2024-01-31
647,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,108,6720.5841900000005,1722.56483,8443.149019999999,40736.468409999994,276.64651000000003,41013.11492,49456.26394,27848.59208,0.0,27848.59208,2024-01-31
648,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,208,842.2883,39.17899,881.46729,2943.5318199999997,79.45259,3022.98441,3904.4517,11491.37657,0.0,11491.37657,2024-01-31
649,CMAC PIURA,Lima,Lima,San Juan de Miraflores,48,5277.0206100000005,2087.8146699999998,7364.83528,34788.38154,335.49735999999996,35123.878899999996,42488.71418,54962.17115,0.0,54962.17115,2024-01-31
650,CMAC PIURA,Lima,Lima,San Martin de Porres,34,14237.58863,2531.83387,16769.4225,113367.7905,2007.7475900000002,115375.53809,132144.96059,106870.93643999999,781.36602,107652.30245999999,2024-01-31
651,CMAC PIURA,Lima,Lima,Santa Anita,30,11806.976990000001,3308.8010600000002,15115.77805,75234.07226999999,3580.44029,78814.51256,93930.29061,90090.17165,1399.32673,91489.49837999999,2024-01-31
652,CMAC PIURA,Lima,Lima,Santiago de Surco,96,6782.1907,1564.03898,8346.22968,185906.67133,4358.6343799999995,190265.30571000002,198611.53538999998,19730.549649999997,0.0,19730.549649999997,2024-01-31
653,CMAC PIURA,Lima,Lima,Santiago de Surco,189,1851.63288,439.16271,2290.7955899999997,66943.76078,850.48497,67794.24575,70085.04134000001,10978.50249,26.628,11005.13049,2024-01-31
654,CMAC PIURA,Lima,Lima,Villa El Salvador,50,3161.91334,453.86163,3615.7749700000004,16756.74002,130.94992,16887.68994,20503.46491,31054.75432,0.0,31054.75432,2024-01-31
655,CMAC PIURA,Lima,Lima,Independencia,82,6128.427360000001,1574.1171499999998,7702.54451,66078.76136,823.93316,66902.69452,74605.23903,55177.97607,215.30663,55393.2827,2024-01-31
656,CMAC PIURA,Lima,Oyon,Oyon,151,199.98785999999998,0.01328,200.00114000000002,1131.88607,0.60537,1132.49144,1332.49258,4742.78259,0.0,4742.78259,2024-01-31
657,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,35,6915.66518,16.83213,6932.49731,7017.13058,129.34441,7146.474990000001,14078.972300000001,37035.19513,0.0,37035.19513,2024-01-31
658,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,57,9740.279980000001,109.84403999999999,9850.12402,5144.06359,3.7663800000000003,5147.82997,14997.95399,42804.177859999996,0.0,42804.177859999996,2024-01-31
659,CMAC PIURA,Loreto,Maynas,Iquitos,80,3804.9195,145.92532,3950.84482,11554.88435,335.07453999999996,11889.95889,15840.80371,42722.94157,0.0,42722.94157,2024-01-31
660,CMAC PIURA,Loreto,Maynas,Punchana,212,267.54178,12.79635,280.33813,292.91478,0.0,292.91478,573.25291,9524.63751,0.0,9524.63751,2024-01-31
661,CMAC PIURA,Loreto,Mariscal Ramon Castilla,Ramon Castilla,162,798.21749,0.22132,798.4388100000001,977.88881,0.18168,978.07049,1776.5093,10279.940970000001,0.0,10279.940970000001,2024-01-31
662,CMAC PIURA,Loreto,Ucayali,Contamana,193,329.46974,1.31002,330.77976,827.70153,0.0,827.70153,1158.48129,6501.46934,0.0,6501.46934,2024-01-31
663,CMAC PIURA,Madre de Dios,Tambopata,Tambopata,206,780.5170400000001,0.89501,781.41205,1175.39686,0.0,1175.39686,1956.80891,6810.37529,0.0,6810.37529,2024-01-31
664,CMAC PIURA,Moquegua,Ilo,Ilo,110,422.22337,4.13628,426.35965000000004,3739.2744300000004,0.87264,3740.14707,4166.50672,11872.838880000001,0.0,11872.838880000001,2024-01-31
665,CMAC PIURA,Pasco,Oxapampa,Oxapampa,169,694.47513,5.84291,700.31804,779.71801,0.00696,779.72497,1480.04301,9077.16559,0.0,9077.16559,2024-01-31
666,CMAC PIURA,Pasco,Oxapampa,Constitucion,192,1360.71166,34.285830000000004,1394.99749,394.3134,0.3246,394.638,1789.63549,6324.01006,0.0,6324.01006,2024-01-31
667,CMAC PIURA,Pasco,Pasco,Chaupimarca,152,728.32838,22.94291,751.27129,3934.76262,3.65009,3938.41271,4689.684,24730.191600000002,1472.88434,26203.075940000002,2024-01-31
668,CMAC PIURA,Piura,Ayabaca,Ayabaca,21,3492.3763,7.1164499999999995,3499.49275,4629.147309999999,57.76309,4686.910400000001,8186.40315,22331.4326,0.0,22331.4326,2024-01-31
669,CMAC PIURA,Piura,Ayabaca,Paimas,113,2431.36767,1.8480999999999999,2433.21577,1558.3499399999998,17.85662,1576.20656,4009.42233,11342.37108,0.0,11342.37108,2024-01-31
670,CMAC PIURA,Piura,Ayabaca,Pacaipampa,127,823.25702,0.023280000000000002,823.2803,845.82283,0.25373,846.0765600000001,1669.35686,9442.689880000002,0.0,9442.689880000002,2024-01-31
671,CMAC PIURA,Piura,Ayabaca,Frias,200,644.7825899999999,0.014,644.7965899999999,417.13053,0.0,417.13053,1061.92712,7932.93196,0.0,7932.93196,2024-01-31
672,CMAC PIURA,Piura,Huancabamba,Huancabamba,20,9207.87035,176.55867,9384.42902,11924.95367,513.00676,12437.96043,21822.38945,47758.81542,0.0,47758.81542,2024-01-31
673,CMAC PIURA,Piura,Huancabamba,Huarmaca,91,1593.5361200000002,2.67105,1596.20717,3365.70844,7.536479999999999,3373.24492,4969.45209,20215.057940000002,0.0,20215.057940000002,2024-01-31
674,CMAC PIURA,Piura,Huancabamba,Canchaque,83,1123.23076,5.2306099999999995,1128.4613700000002,1486.95524,226.64137,1713.59661,2842.05798,16253.062109999999,0.0,16253.062109999999,2024-01-31
675,CMAC PIURA,Piura,Morropon,Chulucanas,38,6959.4339,25.63238,6985.06628,14636.571689999999,233.54198000000002,14870.11367,21855.179949999998,25526.17945,0.0,25526.17945,2024-01-31
676,CMAC PIURA,Piura,Morropon,Morropon,107,2420.0562,4.89598,2424.95218,2316.87892,38.62711,2355.50603,4780.45821,16211.012050000001,0.0,16211.012050000001,2024-01-31
677,CMAC PIURA,Piura,Morropon,La Matanza,111,806.14022,46.22366,852.36388,940.31465,0.93403,941.24868,1793.61256,10101.97709,0.0,10101.97709,2024-01-31
678,CMAC PIURA,Piura,Morropon,Chalaco,105,778.1230899999999,0.04945,778.17254,892.11275,0.0,892.11275,1670.28529,8260.97413,625.08359,8886.05772,2024-01-31
679,CMAC PIURA,Piura,Morropon,Salitral,106,738.58004,19.87449,758.45453,622.9341400000001,0.0,622.9341400000001,1381.3886699999998,9213.07368,0.0,9213.07368,2024-01-31
680,CMAC PIURA,Piura,Paita,Paita,81,3671.6256000000003,49.62341000000001,3721.24901,10527.724699999999,235.67233,10763.39703,14484.64604,33264.694879999995,0.0,33264.694879999995,2024-01-31
681,CMAC PIURA,Piura,Piura,Castilla,22,13418.49733,1416.52264,14835.019970000001,42910.2647,3113.70208,46023.96678,60858.98675,78787.33945,198.58991,78985.92936,2024-01-31
682,CMAC PIURA,Piura,Piura,Castilla,190,562.35219,0.8419800000000001,563.19417,1838.4601200000002,29.38187,1867.84199,2431.03616,13444.62398,0.0,13444.62398,2024-01-31
683,CMAC PIURA,Piura,Piura,Castilla,163,1239.29302,42.482730000000004,1281.77575,3527.23092,74.64882,3601.8797400000003,4883.65549,21633.65193,0.0,21633.65193,2024-01-31
684,CMAC PIURA,Piura,Piura,Castilla,195,1160.38507,70.98530000000001,1231.37037,7926.13021,250.73632,8176.86653,9408.2369,23282.2945,0.0,23282.2945,2024-01-31
685,CMAC PIURA,Piura,Piura,La Union,2,6446.54955,502.03542,6948.58497,7425.06162,280.68921,7705.75083,14654.3358,52277.02598,593.18108,52870.20706,2024-01-31
686,CMAC PIURA,Piura,Piura,Las Lomas,88,7556.64426,238.88839000000002,7795.53265,3861.74056,177.25997,4039.00053,11834.53318,33401.00253,214.22469,33615.22722,2024-01-31
687,CMAC PIURA,Piura,Piura,Piura,1,65790.12902000001,10588.487640000001,76378.61666,356295.53463999997,37213.803909999995,393509.33855,469887.95521,33764.01067,63.38512,33827.39579,2024-01-31
688,CMAC PIURA,Piura,Piura,Piura,5,21919.42633,2413.95776,24333.38409,48366.90846,1549.16173,49916.07019,74249.45428,73622.86073999999,8681.2657,82304.12644,2024-01-31
689,CMAC PIURA,Piura,Piura,Piura,28,4901.05773,457.09241,5358.15014,32991.19666,3084.12172,36075.318380000004,41433.46852,39232.625289999996,0.0,39232.625289999996,2024-01-31
690,CMAC PIURA,Piura,Piura,Piura,41,6237.26488,560.83871,6798.10359,28234.240469999997,931.5375600000001,29165.77803,35963.88162,41022.48242,0.0,41022.48242,2024-01-31
691,CMAC PIURA,Piura,Piura,Piura,156,2343.59759,310.46022999999997,2654.05782,16883.64582,453.99721,17337.643030000003,19991.70085,19272.569829999997,5.91172,19278.48155,2024-01-31
692,CMAC PIURA,Piura,Piura,Piura,188,1367.81749,1529.58186,2897.39935,20568.14391,475.29584,21043.43975,23940.8391,9307.0595,0.0,9307.0595,2024-01-31
693,CMAC PIURA,Piura,Piura,Piura,191,2966.15752,283.41184999999996,3249.56937,10095.64773,534.0776099999999,10629.725339999999,13879.29471,22630.85725,0.0,22630.85725,2024-01-31
694,CMAC PIURA,Piura,Piura,Piura,207,2981.4635200000002,285.22624,3266.6897599999998,11335.1644,1061.66757,12396.831970000001,15663.52173,6770.49746,0.0,6770.49746,2024-01-31
695,CMAC PIURA,Piura,Piura,Tambo Grande,51,7103.17346,248.08045,7351.25391,5088.96424,17.47124,5106.43548,12457.689390000001,21356.00545,0.0,21356.00545,2024-01-31
696,CMAC PIURA,Piura,Piura,Tambo Grande,122,2692.5560299999997,0.0676,2692.62363,1374.36044,7.86876,1382.2292,4074.8528300000003,13786.20101,0.0,13786.20101,2024-01-31
697,CMAC PIURA,Piura,Piura,Catacaos,100,3058.6799100000003,122.35243,3181.0323399999997,9527.31692,328.39133000000004,9855.70825,13036.74059,40189.905119999996,0.0,40189.905119999996,2024-01-31
698,CMAC PIURA,Piura,Piura,Veintiséis de Octubre,194,672.0624499999999,21.093259999999997,693.15571,3090.18973,5.11379,3095.30352,3788.45923,10699.21502,0.0,10699.21502,2024-01-31
699,CMAC PIURA,Piura,Piura,Veintiséis de Octubre,199,1286.32806,50.91232,1337.24038,2921.2760200000002,30.32918,2951.6052,4288.84558,16052.383220000002,0.0,16052.383220000002,2024-01-31
700,CMAC PIURA,Piura,Sechura,Sechura,3,4042.3525600000003,169.89242000000002,4212.24498,7645.78369,339.10138,7984.88507,12197.130050000002,52561.35170000001,613.34992,53174.70162,2024-01-31
701,CMAC PIURA,Piura,Sechura,Vice,187,677.45603,80.2938,757.74983,1596.71717,20.83767,1617.55484,2375.30467,16836.75265,159.733,16996.48565,2024-01-31
702,CMAC PIURA,Piura,Sullana,Bellavista,119,1078.8290200000001,202.65376,1281.48278,717.74538,0.10937000000000001,717.85475,1999.33753,13681.48094,0.0,13681.48094,2024-01-31
703,CMAC PIURA,Piura,Sullana,Sullana,63,11670.1176,176.02622,11846.143820000001,17307.87357,690.53571,17998.40928,29844.5531,35341.46212,0.0,35341.46212,2024-01-31
704,CMAC PIURA,Piura,Sullana,Ignacio Escudero,101,4464.47436,0.22941999999999999,4464.70378,1095.2631299999998,2.3711100000000003,1097.63424,5562.338019999999,8223.4405,0.0,8223.4405,2024-01-31
705,CMAC PIURA,Piura,Talara,Los Organos,182,582.202,15.78786,597.98986,1882.29867,111.28435,1993.58302,2591.5728799999997,4548.883110000001,0.0,4548.883110000001,2024-01-31
