nOrdenItem,cEntidad,cDepartamento,cProvincia,cDistrito,cCodOficina,nDepositosAhorroMN,nDepositosAhorroME,nDepositosAhorroTotal,nDepositosPlazoMN,nDepositosPlazoME,nDepositosPlazoTotal,nTotalDepósitos,nCreditosDirectosMN,nCreditosDirectosME,nCreditosDirectosTotal,dFecha
573,CMAC PIURA,Cajamarca,Cutervo,Cutervo,18,12956.383619999999,143.50354000000002,13099.88716,18768.47483,16.41601,18784.89084,31884.778,75606.06622,0.0,75606.06622,2024-02-29
574,CMAC PIURA,Cajamarca,Cutervo,Socota,166,1812.2491599999998,24.99328,1837.24244,892.18804,0.01062,892.19866,2729.4411,20712.78701,0.0,20712.78701,2024-02-29
575,CMAC PIURA,Cajamarca,Hualgayoc,Bambamarca,25,7614.66999,23.80308,7638.47307,6448.62354,88.3225,6536.94604,14175.419109999999,37102.15438,113.4,37215.55438,2024-02-29
576,CMAC PIURA,Cajamarca,Jaen,Jaen,8,32625.612579999997,132.84242999999998,32758.45501,39547.17232,501.01621,40048.18853,72806.64354,111286.44838,354.68167,111641.13004999999,2024-02-29
577,CMAC PIURA,Cajamarca,San Ignacio,San Ignacio,53,7327.7498399999995,42.884629999999994,7370.63447,7640.79746,36.50641,7677.30387,15047.93834,31583.86086,0.0,31583.86086,2024-02-29
578,CMAC PIURA,Cajamarca,San Marcos,Pedro Galvez,130,1586.1829,0.69197,1586.87487,3012.5033399999998,0.30545999999999995,3012.8088,4599.68367,14538.627849999999,381.38299,14920.010839999999,2024-02-29
579,CMAC PIURA,Cajamarca,San Miguel,San Miguel,164,2049.1603999999998,0.0066500000000000005,2049.16705,2242.92954,0.30451999999999996,2243.23406,4292.401110000001,11077.08858,0.0,11077.08858,2024-02-29
580,CMAC PIURA,Cajamarca,Santa Cruz,Santa Cruz,172,2741.18101,0.50512,2741.68613,1021.49258,0.0,1021.49258,3763.17871,17947.59044,0.0,17947.59044,2024-02-29
581,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,62,3663.3071,370.82208,4034.1291800000004,86796.83103,2262.61656,89059.44759000001,93093.57677,18725.556780000003,600.0933299999999,19325.65011,2024-02-29
582,CMAC PIURA,Callao,Prov. Const. del Callao,Callao,214,96.484,1.0107000000000002,97.4947,349.77886,0.0,349.77886,447.27356,6.96384,0.0,6.96384,2024-02-29
583,CMAC PIURA,Callao,Prov. Const. del Callao,Ventanilla,198,533.45468,1.58972,535.0444,1380.15073,0.0,1380.15073,1915.1951299999998,13199.08097,0.0,13199.08097,2024-02-29
584,CMAC PIURA,Cusco,Canchis,Sicuani,143,917.1388499999999,0.13215000000000002,917.271,1169.3138700000002,0.3529,1169.66677,2086.93777,16361.894980000001,0.0,16361.894980000001,2024-02-29
585,CMAC PIURA,Cusco,Cusco,San Sebastian,141,2222.9062999999996,546.2014200000001,2769.1077200000004,5499.91984,40.94031,5540.86015,8309.96787,28468.922280000003,0.0,28468.922280000003,2024-02-29
586,CMAC PIURA,Cusco,Cusco,Wanchaq,75,1648.68706,127.69100999999999,1776.37807,14486.928460000001,93.1025,14580.03096,16356.409029999999,29962.655260000003,0.0,29962.655260000003,2024-02-29
587,CMAC PIURA,Cusco,Espinar,Espinar,109,573.66001,3.81587,577.47588,527.19228,1.1220599999999998,528.31434,1105.7902199999999,14041.56833,81.86724000000001,14123.43557,2024-02-29
588,CMAC PIURA,Cusco,La Convencion,Pichari,104,4369.5620499999995,0.5692699999999999,4370.13132,2169.0784,35.35778,2204.43618,6574.5675,24212.805760000003,0.0,24212.805760000003,2024-02-29
589,CMAC PIURA,Cusco,Urubamba,Urubamba,184,408.11376,0.004730000000000001,408.11849,672.12707,3.86146,675.9885300000001,1084.10702,8040.32348,0.0,8040.32348,2024-02-29
590,CMAC PIURA,Huancavelica,Acobamba,Acobamba,161,370.56486,0.84736,371.41222,243.09455,0.0,243.09455,614.5067700000001,11110.143269999999,0.0,11110.143269999999,2024-02-29
591,CMAC PIURA,Huancavelica,Acobamba,Paucara,128,241.12117,0.00272,241.12389000000002,246.91437,0.0361,246.95047,488.07436,17286.579859999998,0.0,17286.579859999998,2024-02-29
592,CMAC PIURA,Huancavelica,Angaraes,Lircay,129,849.76588,0.43134,850.19722,2000.3346399999998,0.03867,2000.37331,2850.57053,22394.473149999998,0.0,22394.473149999998,2024-02-29
593,CMAC PIURA,Huancavelica,Huancavelica,Huancavelica,68,1023.73244,27.33269,1051.06513,11313.360949999998,9.23269,11322.593640000001,12373.65877,26285.78946,0.0,26285.78946,2024-02-29
594,CMAC PIURA,Huancavelica,Tayacaja,Pampas,165,295.93909,0.23776,296.17685,639.05723,0.30433,639.36156,935.53841,5769.79433,0.0,5769.79433,2024-02-29
595,CMAC PIURA,Huanuco,Huanuco,Huanuco,98,6475.66337,84.61114,6560.27451,8190.480799999999,49.624370000000006,8240.10517,14800.37968,22253.16707,0.0,22253.16707,2024-02-29
596,CMAC PIURA,Huanuco,Leoncio Prado,Rupa-Rupa,47,5398.426469999999,97.22496000000001,5495.65143,4229.08679,69.41978,4298.5065700000005,9794.158,24810.24297,0.0,24810.24297,2024-02-29
597,CMAC PIURA,Huanuco,Leoncio Prado,Jose Crespo y Castillo,137,4363.870889999999,0.43795,4364.30884,542.60047,4.06875,546.66922,4910.9780599999995,15943.81577,0.0,15943.81577,2024-02-29
598,CMAC PIURA,Huanuco,Ambo,Ambo,150,430.39646999999997,2.50372,432.90019,357.45205,0.09269,357.54474,790.44493,7552.80534,0.0,7552.80534,2024-02-29
599,CMAC PIURA,Huanuco,Pachitea,Panao,146,458.41456,1.74156,460.15612,329.84265999999997,0.00491,329.84757,790.0036899999999,5527.35058,0.0,5527.35058,2024-02-29
600,CMAC PIURA,Ica,Chincha,Chincha Alta,185,393.74003000000005,0.01796,393.75799,1658.4776200000001,0.0,1658.4776200000001,2052.23561,11099.087300000001,0.0,11099.087300000001,2024-02-29
601,CMAC PIURA,Ica,Ica,Ica,74,2203.92501,97.35991,2301.28492,16187.00676,99.48321,16286.48997,18587.77489,25692.03965,0.0,25692.03965,2024-02-29
602,CMAC PIURA,Ica,Ica,Parcona,149,1093.96584,3.66482,1097.6306599999998,1761.5319299999999,0.7227,1762.25463,2859.88529,16148.07085,0.0,16148.07085,2024-02-29
603,CMAC PIURA,Ica,Palpa,Palpa,186,1001.63551,0.46585000000000004,1002.10136,186.23299,0.679,186.91199,1189.0133500000002,15093.19526,0.0,15093.19526,2024-02-29
604,CMAC PIURA,Ica,Pisco,Pisco,183,807.8769,3.19739,811.07429,2467.47312,38.58673,2506.05985,3317.13414,19294.98186,0.0,19294.98186,2024-02-29
605,CMAC PIURA,Junin,Chanchamayo,Chanchamayo,131,996.03199,7.2120500000000005,1003.24404,2537.60948,0.04967,2537.65915,3540.90319,14183.64236,0.0,14183.64236,2024-02-29
606,CMAC PIURA,Junin,Chanchamayo,Pichanaqui,126,1006.6054499999999,0.04423,1006.6496800000001,974.97478,0.11384999999999999,975.08863,1981.73831,15860.49315,0.0,15860.49315,2024-02-29
607,CMAC PIURA,Junin,Chupaca,Chupaca,66,1558.07176,112.75819,1670.82995,5276.918019999999,2.6419200000000003,5279.55994,6950.3898899999995,39472.95807,0.0,39472.95807,2024-02-29
608,CMAC PIURA,Junin,Concepcion,Concepcion,160,326.53436,0.26305,326.79740999999996,822.5118100000001,4.95335,827.4651600000001,1154.26257,11239.18302,0.0,11239.18302,2024-02-29
609,CMAC PIURA,Junin,Huancayo,Chilca,176,864.53861,0.67983,865.21844,2012.4742800000001,0.19735,2012.6716299999998,2877.89007,11501.03558,0.0,11501.03558,2024-02-29
610,CMAC PIURA,Junin,Huancayo,El Tambo,89,2477.48582,160.59635999999998,2638.0821800000003,19995.86008,234.3326,20230.19268,22868.274859999998,24895.002920000003,0.0,24895.002920000003,2024-02-29
611,CMAC PIURA,Junin,Huancayo,Huancayo,213,323.96801,6.48576,330.45377,2247.84809,0.0,2247.84809,2578.30186,7556.70628,0.0,7556.70628,2024-02-29
612,CMAC PIURA,Junin,Satipo,Satipo,147,2349.1824100000003,2.1059099999999997,2351.2883199999997,3375.3133700000003,15.747969999999999,3391.0613399999997,5742.34966,30691.021350000003,0.0,30691.021350000003,2024-02-29
613,CMAC PIURA,Junin,Tarma,Tarma,196,245.09837,177.94373000000002,423.0421,574.28163,1.89794,576.1795699999999,999.22167,8881.36767,0.0,8881.36767,2024-02-29
614,CMAC PIURA,La Libertad,Ascope,Chocope,32,1134.97328,52.981919999999995,1187.9551999999999,5006.2625,10.404219999999999,5016.66672,6204.62192,26851.55505,0.0,26851.55505,2024-02-29
615,CMAC PIURA,La Libertad,Chepen,Chepen,29,9777.77556,443.98686,10221.76242,11506.03889,55.83393,11561.87282,21783.63524,70185.45525,0.0,70185.45525,2024-02-29
616,CMAC PIURA,La Libertad,Otuzco,Otuzco,148,1354.7960500000002,5.25462,1360.0506699999999,1117.05595,0.42121,1117.47716,2477.52783,42995.53521,0.0,42995.53521,2024-02-29
617,CMAC PIURA,La Libertad,Sanchez Carrion,Huamachuco,42,3974.02544,1680.67127,5654.69671,4575.92096,25.529139999999998,4601.4501,10256.14681,36129.926,276.16612,36406.092119999994,2024-02-29
618,CMAC PIURA,La Libertad,Trujillo,La Esperanza,155,2577.49782,275.33104,2852.82886,7390.07675,194.44097,7584.51772,10437.34658,118553.9696,4762.12429,123316.09389,2024-02-29
619,CMAC PIURA,La Libertad,Trujillo,Trujillo,64,10247.097300000001,813.95814,11061.05544,27889.82981,1334.69823,29224.528039999997,40285.583479999994,53910.47606,2224.4939,56134.96996,2024-02-29
620,CMAC PIURA,La Libertad,Trujillo,Trujillo,211,2475.80002,390.92303000000004,2866.7230499999996,30188.419449999998,356.68356,30545.103010000003,33411.82606,62625.19012,2273.22899,64898.41911,2024-02-29
621,CMAC PIURA,La Libertad,Viru,Viru,203,463.12049,0.20552,463.32601,263.84297999999995,0.07447,263.91745000000003,727.2434599999999,17468.421730000002,0.0,17468.421730000002,2024-02-29
622,CMAC PIURA,La Libertad,Pacasmayo,Pacasmayo,123,1229.20025,34.10732,1263.3075700000002,8294.25136,133.22262,8427.47398,9690.781550000002,31760.27205,138.92948,31899.201530000002,2024-02-29
623,CMAC PIURA,Lambayeque,Chiclayo,Cayaltí,125,1635.0687,6.60468,1641.67338,2891.15689,86.76911,2977.926,4619.59938,30926.09349,0.0,30926.09349,2024-02-29
624,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,6,47236.79997,6227.101809999999,53463.90178,214745.85753,7974.84041,222720.69793999998,276184.59972000006,105364.9971,25044.53674,130409.53384,2024-02-29
625,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,10,17834.07864,776.23952,18610.31816,29785.5212,459.70058,30245.22178,48855.539939999995,69915.44254999999,741.86942,70657.31197,2024-02-29
626,CMAC PIURA,Lambayeque,Chiclayo,Chiclayo,52,9691.22651,593.45342,10284.67993,61446.90233,2290.98765,63737.88998,74022.56990999999,34320.10522,0.0,34320.10522,2024-02-29
627,CMAC PIURA,Lambayeque,Chiclayo,Jose Leonardo Ortiz,12,21477.389600000002,524.30883,22001.69843,17469.759100000003,1963.64419,19433.40329,41435.10172,67298.60701,602.32058,67900.92759,2024-02-29
628,CMAC PIURA,Lambayeque,Chiclayo,La Victoria,170,6347.19376,456.92538,6804.11914,9754.70571,297.65013,10052.35584,16856.47498,37121.01872,0.0,37121.01872,2024-02-29
629,CMAC PIURA,Lambayeque,Chiclayo,Chongoyape,134,3731.90181,40.7354,3772.63721,3736.84747,52.093540000000004,3788.9410099999996,7561.578219999999,34569.35142,0.0,34569.35142,2024-02-29
630,CMAC PIURA,Lambayeque,Chiclayo,Oyotun,178,1465.9373400000002,3.78102,1469.71836,938.70636,0.0,938.70636,2408.42472,8072.962530000001,0.0,8072.962530000001,2024-02-29
631,CMAC PIURA,Lambayeque,Chiclayo,Monsefu,205,479.81154,12.881860000000001,492.6934,1736.18375,0.019690000000000003,1736.20344,2228.89684,13948.17799,0.0,13948.17799,2024-02-29
632,CMAC PIURA,Lambayeque,Lambayeque,Lambayeque,79,4151.08669,330.41532,4481.50201,14480.0046,50.454,14530.4586,19011.96061,46560.97202,0.0,46560.97202,2024-02-29
633,CMAC PIURA,Lambayeque,Lambayeque,Olmos,159,2255.71047,3.07843,2258.7889,1375.94272,0.47583,1376.41855,3635.2074500000003,14626.15726,0.0,14626.15726,2024-02-29
634,CMAC PIURA,Lambayeque,Lambayeque,Motupe,97,2713.2968100000003,731.2381700000001,3444.53498,4024.9855,182.80844,4207.7939400000005,7652.32892,22420.91887,0.0,22420.91887,2024-02-29
635,CMAC PIURA,Lambayeque,Ferreñafe,Ferreñafe,177,3145.77492,12.03284,3157.8077599999997,2338.92808,20.79877,2359.72685,5517.534610000001,14522.91783,0.0,14522.91783,2024-02-29
636,CMAC PIURA,Lima,Barranca,Barranca,40,2024.2805600000002,97.84349,2122.12405,4677.27067,281.68655,4958.957219999999,7081.08127,30032.52001,183.44985999999997,30215.96987,2024-02-29
637,CMAC PIURA,Lima,Huaral,Huaral,121,1610.02903,73.40843,1683.4374599999999,5577.8281,0.11597,5577.9440700000005,7261.381530000001,32921.11138,199.19692999999998,33120.30831,2024-02-29
638,CMAC PIURA,Lima,Huaura,Huacho,87,2046.05249,45.670300000000005,2091.7227900000003,13423.757039999999,27.00549,13450.76253,15542.48532,26874.518640000002,0.0,26874.518640000002,2024-02-29
639,CMAC PIURA,Lima,Lima,Carabayllo,210,554.65774,127.11985,681.7775899999999,2108.32084,61.999559999999995,2170.3204,2852.09799,19425.743489999997,1831.52385,21257.26734,2024-02-29
640,CMAC PIURA,Lima,Lima,Comas,86,3304.93982,437.64749,3742.58731,37303.52897,322.13398,37625.662950000005,41368.25026,31335.321079999998,962.43767,32297.75875,2024-02-29
641,CMAC PIURA,Lima,Lima,La Molina,92,3980.1252999999997,1605.98331,5586.10861,124506.47211,4797.37426,129303.84637,134889.95497999998,25405.71323,0.0,25405.71323,2024-02-29
642,CMAC PIURA,Lima,Lima,La Victoria,49,10461.600050000001,4369.064429999999,14830.664480000001,32865.18296,1158.5928700000002,34023.77583,48854.440310000005,43960.78046,189.35320000000002,44150.13366,2024-02-29
643,CMAC PIURA,Lima,Lima,Lima,43,7407.40441,928.67524,8336.07965,143805.92048,3935.4796,147741.40008000002,156077.47973,46140.59182,0.0,46140.59182,2024-02-29
644,CMAC PIURA,Lima,Lima,Los Olivos,157,3757.9875899999997,267.29956,4025.28715,20328.13224,271.02842,20599.16066,24624.447809999998,21604.00675,599.17449,22203.181239999998,2024-02-29
645,CMAC PIURA,Lima,Lima,Lurin,209,4871.40148,283.64673999999997,5155.04822,4201.164269999999,28.04125,4229.2055199999995,9384.25374,4624.81994,0.0,4624.81994,2024-02-29
646,CMAC PIURA,Lima,Lima,Magdalena del Mar,118,4550.93324,1652.39347,6203.32671,165464.11981,3244.79891,168708.91872,174912.24543,26040.89161,48.066669999999995,26088.958280000003,2024-02-29
647,CMAC PIURA,Lima,Lima,Miraflores,31,20357.12035,3885.26903,24242.38938,585229.09763,41806.849780000004,627035.94741,651278.33679,42373.8374,3963.7926,46337.63,2024-02-29
648,CMAC PIURA,Lima,Lima,Puente Piedra,39,7564.28042,580.24947,8144.52989,29591.51979,213.30789000000001,29804.82768,37949.35757,20051.618039999998,82.62697999999999,20134.24502,2024-02-29
649,CMAC PIURA,Lima,Lima,San Borja,93,9865.1536,2143.39457,12008.54817,231654.67567,6451.80833,238106.484,250115.03217,31130.875780000002,0.0,31130.875780000002,2024-02-29
650,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,108,6519.651900000001,1154.42398,7674.07588,44896.25084,275.36499,45171.615829999995,52845.69171,28504.46145,0.0,28504.46145,2024-02-29
651,CMAC PIURA,Lima,Lima,San Juan de Lurigancho,208,676.14237,36.91374,713.05611,2860.37541,78.95418,2939.32959,3652.3857000000003,11529.24799,0.0,11529.24799,2024-02-29
652,CMAC PIURA,Lima,Lima,San Juan de Miraflores,48,5993.597769999999,581.9031,6575.50087,36466.25789,321.57453999999996,36787.83243,43363.3333,54866.020560000004,0.0,54866.020560000004,2024-02-29
653,CMAC PIURA,Lima,Lima,San Martin de Porres,34,13681.944800000001,2597.5323900000003,16279.47719,120830.29793,1962.8366299999998,122793.13456,139072.61175,107899.89362999999,965.5940400000001,108865.48767,2024-02-29
654,CMAC PIURA,Lima,Lima,Santa Anita,30,11664.45864,1919.50944,13583.96808,79608.35754000001,3390.71292,82999.07045999999,96583.03854000001,91390.24256999999,1351.20901,92741.45158,2024-02-29
655,CMAC PIURA,Lima,Lima,Santiago de Surco,96,7227.681860000001,1675.2156,8902.89746,194923.83003,4208.38256,199132.21259,208035.11005000002,20176.65261,0.0,20176.65261,2024-02-29
656,CMAC PIURA,Lima,Lima,Santiago de Surco,189,1891.5958,411.67568,2303.27148,65284.30008,847.49222,66131.7923,68435.06378,10214.73919,0.0,10214.73919,2024-02-29
657,CMAC PIURA,Lima,Lima,Villa El Salvador,50,2784.6354100000003,444.03871999999996,3228.67413,18137.93821,125.48549,18263.4237,21492.09783,30641.15268,0.0,30641.15268,2024-02-29
658,CMAC PIURA,Lima,Lima,Independencia,82,6059.92743,1308.6185,7368.545929999999,71456.76551000001,807.8265200000001,72264.59203,79633.13796,55217.305340000006,209.65721,55426.96255,2024-02-29
659,CMAC PIURA,Lima,Oyon,Oyon,151,325.41279,0.01319,325.42598,1130.43747,0.60162,1131.03909,1456.46507,5134.19423,0.0,5134.19423,2024-02-29
660,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,35,7755.38857,16.6097,7771.998269999999,7028.420700000001,128.64826,7157.06896,14929.06723,37577.991070000004,0.0,37577.991070000004,2024-02-29
661,CMAC PIURA,Loreto,Alto Amazonas,Yurimaguas,57,9591.92045,93.46349000000001,9685.38394,5108.12706,2.91642,5111.04348,14796.42742,43480.274979999995,0.0,43480.274979999995,2024-02-29
662,CMAC PIURA,Loreto,Maynas,Iquitos,80,4593.0841,155.66531,4748.74941,11890.990609999999,298.52588000000003,12189.51649,16938.2659,44161.03905,0.0,44161.03905,2024-02-29
663,CMAC PIURA,Loreto,Maynas,Punchana,212,100.38024,11.36,111.74024,314.41409000000004,0.0,314.41409000000004,426.15433,9552.671960000001,0.0,9552.671960000001,2024-02-29
664,CMAC PIURA,Loreto,Mariscal Ramon Castilla,Ramon Castilla,162,684.1405500000001,0.70225,684.8428,970.23724,0.18053,970.41777,1655.2605700000001,10436.415210000001,0.0,10436.415210000001,2024-02-29
665,CMAC PIURA,Loreto,Ucayali,Contamana,193,340.20385,1.3019100000000001,341.50576,720.9318000000001,0.0,720.9318000000001,1062.43756,6557.6625,0.0,6557.6625,2024-02-29
666,CMAC PIURA,Madre de Dios,Tambopata,Tambopata,206,942.54336,0.89896,943.44232,1306.6148400000002,0.0,1306.6148400000002,2250.0571600000003,7069.77201,0.0,7069.77201,2024-02-29
667,CMAC PIURA,Moquegua,Ilo,Ilo,110,529.83659,4.11067,533.94726,3823.2111800000002,0.86725,3824.07843,4358.02569,11892.54316,0.0,11892.54316,2024-02-29
668,CMAC PIURA,Pasco,Oxapampa,Oxapampa,169,697.63102,5.80672,703.43774,617.54623,0.00692,617.5531500000001,1320.9908899999998,9248.61599,0.0,9248.61599,2024-02-29
669,CMAC PIURA,Pasco,Oxapampa,Constitucion,192,911.52378,34.01769,945.54147,387.66656,0.32259,387.98915,1333.53062,6629.23126,0.0,6629.23126,2024-02-29
670,CMAC PIURA,Pasco,Pasco,Chaupimarca,152,535.71739,17.93145,553.64884,4211.08576,3.65054,4214.7363,4768.385139999999,25020.70697,1405.0683000000001,26425.77527,2024-02-29
671,CMAC PIURA,Piura,Ayabaca,Ayabaca,21,3145.99621,11.660540000000001,3157.65675,4746.38845,42.18174,4788.57019,7946.2269400000005,22349.65262,0.0,22349.65262,2024-02-29
672,CMAC PIURA,Piura,Ayabaca,Paimas,113,1981.17473,1.8366600000000002,1983.01139,1608.2976999999998,17.7454,1626.0431,3609.0544900000004,11630.75086,0.0,11630.75086,2024-02-29
673,CMAC PIURA,Piura,Ayabaca,Pacaipampa,127,672.44835,7.81364,680.26199,821.8118499999999,0.2522,822.0640500000001,1502.3260400000001,9715.13174,0.0,9715.13174,2024-02-29
674,CMAC PIURA,Piura,Ayabaca,Frias,200,651.25724,0.01391,651.27115,390.10609999999997,0.0,390.10609999999997,1041.37725,7869.37823,0.0,7869.37823,2024-02-29
675,CMAC PIURA,Piura,Huancabamba,Huancabamba,20,9073.87598,176.38924,9250.265220000001,11990.38715,509.73136999999997,12500.11852,21750.383739999997,48654.37772,0.0,48654.37772,2024-02-29
676,CMAC PIURA,Piura,Huancabamba,Huarmaca,91,1883.8350500000001,1.72693,1885.56198,3364.31409,7.45726,3371.77135,5257.33333,20724.984190000003,0.0,20724.984190000003,2024-02-29
677,CMAC PIURA,Piura,Huancabamba,Canchaque,83,1221.66147,5.19829,1226.85976,1693.69584,225.21153,1918.9073700000001,3145.7671299999997,15639.72049,0.0,15639.72049,2024-02-29
678,CMAC PIURA,Piura,Morropon,Chulucanas,38,7163.850769999999,21.36645,7185.2172199999995,15130.63076,232.14772,15362.77848,22547.9957,25295.52595,0.0,25295.52595,2024-02-29
679,CMAC PIURA,Piura,Morropon,Morropon,107,2084.9444399999998,4.87662,2089.82106,2524.60803,38.38458,2562.99261,4652.81367,16356.45904,0.0,16356.45904,2024-02-29
680,CMAC PIURA,Piura,Morropon,La Matanza,111,721.91513,58.4371,780.35223,890.71861,0.92829,891.6469000000001,1671.99913,10304.862140000001,0.0,10304.862140000001,2024-02-29
681,CMAC PIURA,Piura,Morropon,Chalaco,105,658.93005,0.09831999999999999,659.02837,859.4558900000001,0.0,859.4558900000001,1518.48426,8569.57013,603.72353,9173.29366,2024-02-29
682,CMAC PIURA,Piura,Morropon,Salitral,106,574.6161,19.75152,594.36762,727.5168299999999,0.0,727.5168299999999,1321.88445,9887.792539999999,0.0,9887.792539999999,2024-02-29
683,CMAC PIURA,Piura,Paita,Paita,81,3870.9677,55.41408,3926.3817799999997,10620.30984,234.18626999999998,10854.49611,14780.87789,33640.721990000005,0.0,33640.721990000005,2024-02-29
684,CMAC PIURA,Piura,Piura,Castilla,22,13363.72551,1374.3101399999998,14738.03565,44929.55721,3062.38677,47991.94398,62729.97963,79737.47351000001,196.97235999999998,79934.44587000001,2024-02-29
685,CMAC PIURA,Piura,Piura,Castilla,190,498.26188,0.8358300000000001,499.09771,1708.1618999999998,8.93834,1717.10024,2216.19795,13606.46582,0.0,13606.46582,2024-02-29
686,CMAC PIURA,Piura,Piura,Castilla,163,1324.44001,40.69601,1365.13602,3546.08723,74.26872,3620.35595,4985.49197,21575.636120000003,0.0,21575.636120000003,2024-02-29
687,CMAC PIURA,Piura,Piura,Castilla,195,1265.21512,69.41878999999999,1334.63391,7804.66542,256.35102,8061.01644,9395.65035,23971.17623,0.0,23971.17623,2024-02-29
688,CMAC PIURA,Piura,Piura,La Union,2,6250.42032,485.58518,6736.0055,7621.47046,278.93273999999997,7900.4032,14636.4087,52899.66397,563.40503,53463.069,2024-02-29
689,CMAC PIURA,Piura,Piura,Las Lomas,88,6841.352,238.30931,7079.6613099999995,3892.9257799999996,184.64967000000001,4077.5754500000003,11157.23676,34423.918359999996,208.36573,34632.28409,2024-02-29
690,CMAC PIURA,Piura,Piura,Piura,1,64858.21801,10167.32989,75025.5479,362684.84158,36568.07926,399252.92084,474278.46874,34181.39066,58.175419999999995,34239.56608,2024-02-29
691,CMAC PIURA,Piura,Piura,Piura,5,21014.24125,2150.8563599999998,23165.09761,47496.37179,1557.67113,49054.04292,72219.14053,73137.99332,8603.8143,81741.80762,2024-02-29
692,CMAC PIURA,Piura,Piura,Piura,28,5057.35991,427.91859999999997,5485.27851,32720.2829,3072.87464,35793.15754,41278.43605,39432.52706,0.0,39432.52706,2024-02-29
693,CMAC PIURA,Piura,Piura,Piura,41,5820.57683,630.40292,6450.97975,29630.57091,941.55827,30572.12918,37023.10893,40825.916549999994,0.0,40825.916549999994,2024-02-29
694,CMAC PIURA,Piura,Piura,Piura,156,2184.1429500000004,141.15147,2325.2944199999997,17955.52894,448.87114,18404.40008,20729.6945,18889.82782,4.92292,18894.75074,2024-02-29
695,CMAC PIURA,Piura,Piura,Piura,188,1577.43308,1680.35825,3257.79133,20664.18704,472.31368,21136.50072,24394.29205,9675.524150000001,0.0,9675.524150000001,2024-02-29
696,CMAC PIURA,Piura,Piura,Piura,191,2518.25746,265.75498,2784.01244,9892.06564,535.28043,10427.34607,13211.35851,23078.97756,0.0,23078.97756,2024-02-29
697,CMAC PIURA,Piura,Piura,Piura,207,2819.88216,223.73434,3043.6165,11199.95743,1041.25759,12241.21502,15284.83152,6996.61238,0.0,6996.61238,2024-02-29
698,CMAC PIURA,Piura,Piura,Tambo Grande,51,6654.538509999999,244.13981,6898.67832,5340.42936,17.359990000000003,5357.78935,12256.46767,21136.91641,0.0,21136.91641,2024-02-29
699,CMAC PIURA,Piura,Piura,Tambo Grande,122,2307.35645,0.06717000000000001,2307.42362,1372.26893,7.8201,1380.08903,3687.51265,13714.117400000001,0.0,13714.117400000001,2024-02-29
700,CMAC PIURA,Piura,Piura,Catacaos,100,3161.21623,125.60407000000001,3286.8203,9615.77804,370.27644,9986.05448,13272.87478,40319.73164,0.0,40319.73164,2024-02-29
701,CMAC PIURA,Piura,Piura,Veintiséis de Octubre,194,759.4469499999999,15.48617,774.93312,3074.3105800000003,5.082439999999999,3079.39302,3854.32614,11306.23723,0.0,11306.23723,2024-02-29
702,CMAC PIURA,Piura,Piura,Veintiséis de Octubre,199,1226.10017,49.465650000000004,1275.56582,2785.0832400000004,19.53682,2804.62006,4080.18588,16258.06074,0.0,16258.06074,2024-02-29
703,CMAC PIURA,Piura,Sechura,Sechura,3,3888.80086,239.14068,4127.94154,8111.277160000001,340.3687,8451.645859999999,12579.5874,51804.27682,529.29095,52333.56777,2024-02-29
704,CMAC PIURA,Piura,Sechura,Vice,187,521.71169,61.913599999999995,583.6252900000001,1605.38436,19.82077,1625.2051299999998,2208.83042,16785.47909,158.72522,16944.204309999997,2024-02-29
705,CMAC PIURA,Piura,Sullana,Bellavista,119,945.50804,201.41454000000002,1146.9225800000002,687.88365,0.10870999999999999,687.99236,1834.91494,13837.21946,0.0,13837.21946,2024-02-29
706,CMAC PIURA,Piura,Sullana,Sullana,63,17350.682230000002,132.28696,17482.96919,18028.618629999997,702.83339,18731.45202,36214.42121,36114.12222999999,0.0,36114.12222999999,2024-02-29
707,CMAC PIURA,Piura,Sullana,Ignacio Escudero,101,3283.77161,0.22801,3283.99962,1169.83408,2.35623,1172.19031,4456.18993,9201.90878,0.0,9201.90878,2024-02-29
708,CMAC PIURA,Piura,Talara,Los Organos,182,636.1628900000001,10.36011,646.523,1845.04383,110.6093,1955.65313,2602.17613,4652.50026,0.0,4652.50026,2024-02-29
709,CMAC PIURA,Piura,Talara,Mancora,44,2498.31775,142.64824,2640.96599,3953.65552,185.92886,4139.58438,6780.55037,15207.450939999999,117.07881,15324.52975,2024-02-29
710,CMAC PIURA,Piura,Talara,Pariñas,45,5791.433129999999,2232.79062,8024.22375,27182.196350000002,444.15688,27626.35323,35650.57698,29271.89817,0.0,29271.89817,2024-02-29
711,CMAC PIURA,Puno,Puno,Puno,144,1687.2609499999999,251.67939,1938.94034,5792.87896,50.36665,5843.24561,7782.18595,20997.90575,0.0,20997.90575,2024-02-29
712,CMAC PIURA,Puno,San Roman,Juliaca,78,1284.6459399999999,800.00241,2084.64835,5011.46558,25.82693,5037.29251,7121.940860000001,23437.66367,0.0,23437.66367,2024-02-29
